seed,time_s,link_id,utilization
3,5,e018,0.4606
3,5,e019,0.4032
3,5,e020,0.4219
3,5,e021,0.4327
3,5,e022,0.3616
3,5,e023,0.4099
3,5,e024,0.4334
3,6,e001,0.5479
3,6,e002,0.5123
3,6,e003,0.4819
3,6,e004,0.5204
3,6,e005,0.4736
3,6,e006,0.4787
3,6,e007,0.3689
3,6,e008,0.3376
3,6,e009,0.3334
3,6,e010,0.3922
3,6,e011,0.3193
3,6,e012,0.4033
3,6,e013,0.4206
3,6,e014,0.3694
3,6,e015,0.3317
3,6,e016,0.3582
3,6,e017,0.351
3,6,e018,0.3263
3,6,e019,0.3647
3,6,e020,0.4229
3,6,e021,0.438
3,6,e022,0.3551
3,6,e023,0.3366
3,6,e024,0.4083
3,7,e001,0.5117
3,7,e002,0.6061
3,7,e003,0.4972
3,7,e004,0.5383
3,7,e005,0.5519
3,7,e006,0.4819
3,7,e007,0.4615
3,7,e008,0.3989
3,7,e009,0.4268
3,7,e010,0.4148
3,7,e011,0.4252
3,7,e012,0.3735
3,7,e013,0.356
3,7,e014,0.4188
3,7,e015,0.3506
3,7,e016,0.439
3,7,e017,0.3727
3,7,e018,0.4465
3,7,e019,0.4023
3,7,e020,0.434
3,7,e021,0.4064
3,7,e022,0.4508
3,7,e023,0.3741
3,7,e024,0.4288
3,8,e001,0.5796
3,8,e002,0.5403
3,8,e003,0.5338
3,8,e004,0.5785
3,8,e005,0.542
3,8,e006,0.5332
3,8,e007,0.4659
3,8,e008,0.3996
3,8,e009,0.4415
3,8,e010,0.4202
3,8,e011,0.4559
3,8,e012,0.3972
3,8,e013,0.3882
3,8,e014,0.3988
3,8,e015,0.4793
3,8,e016,0.4307
3,8,e017,0.3864
3,8,e018,0.4002
3,8,e019,0.3966
3,8,e020,0.4125
3,8,e021,0.4425
3,8,e022,0.4244
3,8,e023,0.4123
3,8,e024,0.4304
3,9,e001,0.489
3,9,e002,0.4705
3,9,e003,0.5127
3,9,e004,0.5401
3,9,e005,0.5225
3,9,e006,0.4746
3,9,e007,0.4385
3,9,e008,0.3654
3,9,e009,0.4129
3,9,e010,0.3484
3,9,e011,0.4381
3,9,e012,0.3715
3,9,e013,0.3917
3,9,e014,0.37
3,9,e015,0.4331
3,9,e016,0.3789
3,9,e017,0.4033
3,9,e018,0.3791
3,9,e019,0.4424
3,9,e020,0.3741
3,9,e021,0.4271
3,9,e022,0.4072
3,9,e023,0.3763
3,9,e024,0.3378
3,10,e001,0.5457
3,10,e002,0.5689
3,10,e003,0.516
3,10,e004,0.5555
3,10,e005,0.5114
3,10,e006,0.5009
3,10,e007,0.4332
3,10,e008,0.4601
3,10,e009,0.4137
3,10,e010,0.4076
3,10,e011,0.4527
3,10,e012,0.3598
3,10,e013,0.3573
3,10,e014,0.4022
3,10,e015,0.4586
3,10,e016,0.3679
3,10,e017,0.3855
3,10,e018,0.4387
3,10,e019,0.3705
3,10,e020,0.3421
3,10,e021,0.3644
3,10,e022,0.4507
3,10,e023,0.4487
3,10,e024,0.4179
3,11,e001,0.5106
3,11,e002,0.6059
3,11,e003,0.5754
3,11,e004,0.587
3,11,e005,0.5797
3,11,e006,0.5829
3,11,e007,0.4345
3,11,e008,0.4155
3,11,e009,0.3812
3,11,e010,0.4321
3,11,e011,0.4158
3,11,e012,0.4547
3,11,e013,0.4437
3,11,e014,0.4886
3,11,e015,0.4099
3,11,e016,0.4574
3,11,e017,0.4864
3,11,e018,0.4244
3,11,e019,0.3843
3,11,e020,0.4144
3,11,e021,0.3971
3,11,e022,0.3886
3,11,e023,0.4274
3,11,e024,0.4362
3,12,e001,0.4896
3,12,e002,0.5501
3,12,e003,0.5035
3,12,e004,0.5692
3,12,e005,0.5186
3,12,e006,0.4966
3,12,e007,0.3549
3,12,e008,0.3406
3,12,e009,0.3574
3,12,e010,0.3997
3,12,e011,0.3825
3,12,e012,0.3425
3,12,e013,0.3935
3,12,e014,0.4147
3,12,e015,0.3205
3,12,e016,0.3778
3,12,e017,0.4056
3,12,e018,0.3515
3,12,e019,0.3913
3,12,e020,0.3939
3,12,e021,0.4243
3,12,e022,0.3054
3,12,e023,0.3963
3,12,e024,0.3879
3,13,e001,0.5222
3,13,e002,0.5858
3,13,e003,0.568
3,13,e004,0.6151
3,13,e005,0.62
3,13,e006,0.558
3,13,e007,0.3991
3,13,e008,0.439
3,13,e009,0.4303
3,13,e010,0.4128
3,13,e011,0.4306
3,13,e012,0.4412
3,13,e013,0.4195
3,13,e014,0.45
3,13,e015,0.4508
3,13,e016,0.411
3,13,e017,0.4637
3,13,e018,0.4127
3,13,e019,0.5107
3,13,e020,0.4286
3,13,e021,0.504
3,13,e022,0.5113
3,13,e023,0.4677
3,13,e024,0.4533
3,14,e001,0.573
3,14,e002,0.6396
3,14,e003,0.6186
3,14,e004,0.6293
3,14,e005,0.6232
3,14,e006,0.5506
3,14,e007,0.5106
3,14,e008,0.4796
3,14,e009,0.5206
3,14,e010,0.4588
3,14,e011,0.468
3,14,e012,0.4453
3,14,e013,0.4693
3,14,e014,0.4363
3,14,e015,0.4639
3,14,e016,0.4786
3,14,e017,0.5147
3,14,e018,0.4923
3,14,e019,0.4935
3,14,e020,0.463
3,14,e021,0.4436
3,14,e022,0.455
3,14,e023,0.422
3,14,e024,0.513
3,15,e001,0.5112
3,15,e002,0.5306
3,15,e003,0.5827
3,15,e004,0.5614
3,15,e005,0.5709
3,15,e006,0.5275
3,15,e007,0.4031
3,15,e008,0.4194
3,15,e009,0.3612
3,15,e010,0.4789
3,15,e011,0.4393
3,15,e012,0.4479
3,15,e013,0.4376
3,15,e014,0.3736
3,15,e015,0.3837
3,15,e016,0.4139
3,15,e017,0.4213
3,15,e018,0.4323
3,15,e019,0.4725
3,15,e020,0.4223
3,15,e021,0.4248
3,15,e022,0.4131
3,15,e023,0.4287
3,15,e024,0.4173
3,16,e001,0.5013
3,16,e002,0.5589
3,16,e003,0.5723
3,16,e004,0.5189
3,16,e005,0.5369
3,16,e006,0.5841
3,16,e007,0.4636
3,16,e008,0.4238
3,16,e009,0.4474
3,16,e010,0.4028
3,16,e011,0.403
3,16,e012,0.4315
3,16,e013,0.3903
3,16,e014,0.3852
3,16,e015,0.4136
3,16,e016,0.4481
3,16,e017,0.4045
3,16,e018,0.4682
3,16,e019,0.4514
3,16,e020,0.4439
3,16,e021,0.4794
3,16,e022,0.4081
3,16,e023,0.4043
3,16,e024,0.4875
3,17,e001,0.6328
3,17,e002,0.5909
3,17,e003,0.6005
3,17,e004,0.6127
3,17,e005,0.5985
3,17,e006,0.6401
3,17,e007,0.4391
3,17,e008,0.4727
3,17,e009,0.4521
3,17,e010,0.5148
3,17,e011,0.4975
3,17,e012,0.489
3,17,e013,0.5393
3,17,e014,0.5339
3,17,e015,0.4456
3,17,e016,0.5341
3,17,e017,0.4408
3,17,e018,0.5173
3,17,e019,0.4455
3,17,e020,0.5002
3,17,e021,0.453
3,17,e022,0.4757
3,17,e023,0.5406
3,17,e024,0.4648
3,18,e001,0.5351
3,18,e002,0.4977
3,18,e003,0.5296
3,18,e004,0.5245
3,18,e005,0.5743
3,18,e006,0.5745
3,18,e007,0.3762
3,18,e008,0.4481
3,18,e009,0.4425
3,18,e010,0.4441
3,18,e011,0.397
3,18,e012,0.4709
3,18,e013,0.4575
3,18,e014,0.4577
3,18,e015,0.3903
3,18,e016,0.3581
3,18,e017,0.4315
3,18,e018,0.4447
3,18,e019,0.4154
3,18,e020,0.4683
3,18,e021,0.4569
3,18,e022,0.4097
3,18,e023,0.4191
3,18,e024,0.3836
3,19,e001,0.5374
3,19,e002,0.5531
3,19,e003,0.5367
3,19,e004,0.5141
3,19,e005,0.5568
3,19,e006,0.5406
3,19,e007,0.4384
3,19,e008,0.4684
3,19,e009,0.3943
3,19,e010,0.4353
3,19,e011,0.4076
3,19,e012,0.4058
3,19,e013,0.4224
3,19,e014,0.4233
3,19,e015,0.4577
3,19,e016,0.4093
3,19,e017,0.3848
3,19,e018,0.383
3,19,e019,0.4625
3,19,e020,0.4483
3,19,e021,0.4191
3,19,e022,0.4555
3,19,e023,0.4155
3,19,e024,0.4319
3,20,e001,0.8185
3,20,e002,0.7672
3,20,e003,0.8224
3,20,e004,0.8075
3,20,e005,0.8295
3,20,e006,0.8407
3,20,e007,0.463
3,20,e008,0.4814
3,20,e009,0.4541
3,20,e010,0.4315
3,20,e011,0.4277
3,20,e012,0.476
3,20,e013,0.4826
3,20,e014,0.4541
3,20,e015,0.4498
3,20,e016,0.4965
3,20,e017,0.4128
3,20,e018,0.4609
3,20,e019,0.4692
3,20,e020,0.4504
3,20,e021,0.5261
3,20,e022,0.5267
3,20,e023,0.4972
3,20,e024,0.4208
3,21,e001,0.7763
3,21,e002,0.7573
3,21,e003,0.8035
3,21,e004,0.7519
3,21,e005,0.7658
3,21,e006,0.7594
3,21,e007,0.3836
3,21,e008,0.388
3,21,e009,0.4333
3,21,e010,0.4583
3,21,e011,0.4647
3,21,e012,0.454
3,21,e013,0.4344
3,21,e014,0.3641
3,21,e015,0.4129
3,21,e016,0.4276
3,21,e017,0.4326
3,21,e018,0.4532
3,21,e019,0.3749
3,21,e020,0.4263
3,21,e021,0.4792
3,21,e022,0.4198
3,21,e023,0.4698
3,21,e024,0.4821
3,22,e001,0.7624
3,22,e002,0.7817
3,22,e003,0.766
3,22,e004,0.8015
3,22,e005,0.7089
3,22,e006,0.7703
3,22,e007,0.482
3,22,e008,0.4194
3,22,e009,0.4589
3,22,e010,0.4377
3,22,e011,0.4965
3,22,e012,0.4301
3,22,e013,0.4341
3,22,e014,0.4669
3,22,e015,0.4632
3,22,e016,0.4147
3,22,e017,0.4639
3,22,e018,0.4758
3,22,e019,0.3902
3,22,e020,0.4592
3,22,e021,0.469
3,22,e022,0.4467
3,22,e023,0.4839
3,22,e024,0.449
3,23,e001,0.761
3,23,e002,0.7805
3,23,e003,0.8181
3,23,e004,0.7914
3,23,e005,0.7591
3,23,e006,0.8205
3,23,e007,0.5234
3,23,e008,0.4287
3,23,e009,0.4424
3,23,e010,0.4469
3,23,e011,0.4833
3,23,e012,0.4198
3,23,e013,0.4907
3,23,e014,0.4858
3,23,e015,0.4903
3,23,e016,0.4849
3,23,e017,0.4882
3,23,e018,0.509
3,23,e019,0.4286
3,23,e020,0.4762
3,23,e021,0.4633
3,23,e022,0.4826
3,23,e023,0.457
3,23,e024,0.4743
3,24,e001,0.7672
3,24,e002,0.8376
3,24,e003,0.788
3,24,e004,0.7503
3,24,e005,0.7636
3,24,e006,0.8327
3,24,e007,0.4841
3,24,e008,0.4281
3,24,e009,0.4525
3,24,e010,0.509
3,24,e011,0.4381
3,24,e012,0.4547
3,24,e013,0.4693
3,24,e014,0.4409
3,24,e015,0.4364
3,24,e016,0.5152
3,24,e017,0.4803
3,24,e018,0.4961
3,24,e019,0.4393
3,24,e020,0.4861
3,24,e021,0.4364
3,24,e022,0.4641
3,24,e023,0.4762
3,24,e024,0.449
3,25,e001,0.8217
3,25,e002,0.7991
3,25,e003,0.7647
3,25,e004,0.8253
3,25,e005,0.7566
3,25,e006,0.8379
3,25,e007,0.4458
3,25,e008,0.5228
3,25,e009,0.4894
3,25,e010,0.5179
3,25,e011,0.4854
3,25,e012,0.4466
3,25,e013,0.5001
3,25,e014,0.558
3,25,e015,0.4334
3,25,e016,0.448
3,25,e017,0.5044
3,25,e018,0.4782
3,25,e019,0.4545
3,25,e020,0.4869
3,25,e021,0.4333
3,25,e022,0.4551
3,25,e023,0.4857
3,25,e024,0.4596
3,26,e001,0.8004
3,26,e002,0.7871
3,26,e003,0.8235
3,26,e004,0.8148
3,26,e005,0.7828
3,26,e006,0.8032
3,26,e007,0.4002
3,26,e008,0.4617
3,26,e009,0.5143
3,26,e010,0.5339
3,26,e011,0.4757
3,26,e012,0.4937
3,26,e013,0.455
3,26,e014,0.493
3,26,e015,0.5019
3,26,e016,0.4501
3,26,e017,0.511
3,26,e018,0.5172
3,26,e019,0.4379
3,26,e020,0.5312
3,26,e021,0.4736
3,26,e022,0.4925
3,26,e023,0.5155
3,26,e024,0.4563
3,27,e001,0.8118
3,27,e002,0.8194
3,27,e003,0.8565
3,27,e004,0.802
3,27,e005,0.8534
3,27,e006,0.8007
3,27,e007,0.557
3,27,e008,0.4382
3,27,e009,0.5131
3,27,e010,0.4981
3,27,e011,0.4624
3,27,e012,0.4519
3,27,e013,0.4916
3,27,e014,0.4755
3,27,e015,0.4446
3,27,e016,0.4423
3,27,e017,0.4867
3,27,e018,0.5248
3,27,e019,0.4463
3,27,e020,0.5058
3,27,e021,0.4666
3,27,e022,0.4843
3,27,e023,0.4312
3,27,e024,0.535
3,28,e001,0.8146
3,28,e002,0.8337
3,28,e003,0.7448
3,28,e004,0.7659
3,28,e005,0.7904
3,28,e006,0.8268
3,28,e007,0.4811
3,28,e008,0.428
3,28,e009,0.4322
3,28,e010,0.427
3,28,e011,0.4518
3,28,e012,0.4142
3,28,e013,0.4206
3,28,e014,0.4759
3,28,e015,0.4331
3,28,e016,0.4958
3,28,e017,0.4685
3,28,e018,0.4054
3,28,e019,0.4361
3,28,e020,0.4704
3,28,e021,0.4716
3,28,e022,0.3868
3,28,e023,0.466
3,28,e024,0.4276
3,29,e001,0.7629
3,29,e002,0.8344
3,29,e003,0.7338
3,29,e004,0.7717
3,29,e005,0.7606
3,29,e006,0.8234
3,29,e007,0.4044
3,29,e008,0.4553
3,29,e009,0.4186
3,29,e010,0.4427
3,29,e011,0.4263
3,29,e012,0.4917
3,29,e013,0.4373
3,29,e014,0.4432
3,29,e015,0.4658
3,29,e016,0.4656
3,29,e017,0.4282
3,29,e018,0.4686
3,29,e019,0.4943
3,29,e020,0.413
3,29,e021,0.4922
3,29,e022,0.4209
3,29,e023,0.4613
3,29,e024,0.4642
3,30,e001,0.8492
3,30,e002,0.8223
3,30,e003,0.7425
3,30,e004,0.817
3,30,e005,0.8091
3,30,e006,0.7563
3,30,e007,0.5117
3,30,e008,0.4659
3,30,e009,0.4426
3,30,e010,0.465
3,30,e011,0.4082
3,30,e012,0.5251
3,30,e013,0.5201
3,30,e014,0.5235
3,30,e015,0.4276
3,30,e016,0.4406
3,30,e017,0.4938
3,30,e018,0.481
3,30,e019,0.4555
3,30,e020,0.4367
3,30,e021,0.5141
3,30,e022,0.5023
3,30,e023,0.4785
3,30,e024,0.5226
3,31,e001,0.8102
3,31,e002,0.8269
3,31,e003,0.8554
3,31,e004,0.8172
3,31,e005,0.7692
3,31,e006,0.8639
3,31,e007,0.5327
3,31,e008,0.4899
3,31,e009,0.4499
3,31,e010,0.5154
3,31,e011,0.4369
3,31,e012,0.5079
3,31,e013,0.4727
3,31,e014,0.4864
3,31,e015,0.4685
3,31,e016,0.5081
3,31,e017,0.5016
3,31,e018,0.4697
3,31,e019,0.5006
3,31,e020,0.4427
3,31,e021,0.459
3,31,e022,0.48
3,31,e023,0.5169
3,31,e024,0.5037
3,32,e001,0.7796
3,32,e002,0.7802
3,32,e003,0.7984
3,32,e004,0.8141
3,32,e005,0.8373
3,32,e006,0.7651
3,32,e007,0.4633
3,32,e008,0.5289
3,32,e009,0.4562
3,32,e010,0.4778
3,32,e011,0.4929
3,32,e012,0.5009
3,32,e013,0.4493
3,32,e014,0.4251
3,32,e015,0.4921
3,32,e016,0.4929
3,32,e017,0.4419
3,32,e018,0.4278
3,32,e019,0.438
3,32,e020,0.3967
3,32,e021,0.4844
3,32,e022,0.449
3,32,e023,0.4026
3,32,e024,0.4953
3,33,e001,0.8153
3,33,e002,0.8449
3,33,e003,0.7909
3,33,e004,0.7867
3,33,e005,0.7704
3,33,e006,0.7776
3,33,e007,0.4471
3,33,e008,0.4668
3,33,e009,0.4769
3,33,e010,0.4763
3,33,e011,0.507
3,33,e012,0.5593
3,33,e013,0.4538
3,33,e014,0.5214
3,33,e015,0.4715
3,33,e016,0.523
3,33,e017,0.5267
3,33,e018,0.4742
3,33,e019,0.5505
3,33,e020,0.4481
3,33,e021,0.5118
3,33,e022,0.4935
3,33,e023,0.4853
3,33,e024,0.5419
3,34,e001,0.8581
3,34,e002,0.7691
3,34,e003,0.8623
3,34,e004,0.8099
3,34,e005,0.8258
3,34,e006,0.857
3,34,e007,0.4882
3,34,e008,0.5352
3,34,e009,0.4895
3,34,e010,0.5023
3,34,e011,0.4496
3,34,e012,0.4969
3,34,e013,0.4603
3,34,e014,0.4673
3,34,e015,0.4568
3,34,e016,0.4849
3,34,e017,0.446
3,34,e018,0.525
3,34,e019,0.4653
3,34,e020,0.4885
3,34,e021,0.5074
3,34,e022,0.4973
3,34,e023,0.4436
3,34,e024,0.4677
3,35,e001,0.8535
3,35,e002,0.8612
3,35,e003,0.8119
3,35,e004,0.7924
3,35,e005,0.7891
3,35,e006,0.8563
3,35,e007,0.5212
3,35,e008,0.4489
3,35,e009,0.4268
3,35,e010,0.468
3,35,e011,0.4842
3,35,e012,0.5008
3,35,e013,0.4349
3,35,e014,0.4692
3,35,e015,0.5373
3,35,e016,0.532
3,35,e017,0.4691
3,35,e018,0.5279
3,35,e019,0.5031
3,35,e020,0.452
3,35,e021,0.4363
3,35,e022,0.5356
3,35,e023,0.5008
3,35,e024,0.5018
3,36,e001,0.7416
3,36,e002,0.7142
3,36,e003,0.7415
3,36,e004,0.7287
3,36,e005,0.7348
3,36,e006,0.7917
3,36,e007,0.4691
3,36,e008,0.4918
3,36,e009,0.4095
3,36,e010,0.4789
3,36,e011,0.4857
3,36,e012,0.4623
3,36,e013,0.4781
3,36,e014,0.4702
3,36,e015,0.5025
3,36,e016,0.4287
3,36,e017,0.3963
3,36,e018,0.4397
3,36,e019,0.4312
3,36,e020,0.4698
3,36,e021,0.3966
3,36,e022,0.4692
3,36,e023,0.4222
3,36,e024,0.4086
3,37,e001,0.7525
3,37,e002,0.7926
3,37,e003,0.7886
3,37,e004,0.7403
3,37,e005,0.7494
3,37,e006,0.7855
3,37,e007,0.4096
3,37,e008,0.4277
3,37,e009,0.4118
3,37,e010,0.4573
3,37,e011,0.4193
3,37,e012,0.4965
3,37,e013,0.4654
3,37,e014,0.4544
3,37,e015,0.4943
3,37,e016,0.4308
3,37,e017,0.4952
3,37,e018,0.4437
3,37,e019,0.417
3,37,e020,0.4854
3,37,e021,0.4521
3,37,e022,0.4817
3,37,e023,0.4997
3,37,e024,0.4637
3,38,e001,0.5312
3,38,e002,0.6454
3,38,e003,0.5754
3,38,e004,0.5378
3,38,e005,0.5795
3,38,e006,0.6112
3,38,e007,0.4438
3,38,e008,0.4199
3,38,e009,0.409
3,38,e010,0.4864
3,38,e011,0.4038
3,38,e012,0.4522
3,38,e013,0.4636
3,38,e014,0.4752
3,38,e015,0.4399
3,38,e016,0.4386
3,38,e017,0.4142
3,38,e018,0.4792
3,38,e019,0.4574
3,38,e020,0.5023
3,38,e021,0.4513
3,38,e022,0.4609
3,38,e023,0.42
3,38,e024,0.4549
3,39,e001,0.6096
3,39,e002,0.5974
3,39,e003,0.5852
3,39,e004,0.6271
3,39,e005,0.5805
3,39,e006,0.5631
3,39,e007,0.4679
3,39,e008,0.5201
3,39,e009,0.5002
3,39,e010,0.5198
3,39,e011,0.471
3,39,e012,0.43
3,39,e013,0.4463
3,39,e014,0.47
3,39,e015,0.4706
3,39,e016,0.5217
3,39,e017,0.4046
3,39,e018,0.4489
3,39,e019,0.4523
3,39,e020,0.4268
3,39,e021,0.4911
3,39,e022,0.4374
3,39,e023,0.5103
3,39,e024,0.5038
3,40,e001,0.5831
3,40,e002,0.6712
3,40,e003,0.6534
3,40,e004,0.6326
3,40,e005,0.6091
3,40,e006,0.5921
3,40,e007,0.4961
3,40,e008,0.4684
3,40,e009,0.5085
3,40,e010,0.4707
3,40,e011,0.5213
3,40,e012,0.5388
3,40,e013,0.4631
3,40,e014,0.5469
3,40,e015,0.5127
3,40,e016,0.4674
3,40,e017,0.4716
3,40,e018,0.4748
3,40,e019,0.4623
3,40,e020,0.4758
3,40,e021,0.5429
3,40,e022,0.5239
3,40,e023,0.53
3,40,e024,0.5221
3,41,e001,0.6122
3,41,e002,0.6253
3,41,e003,0.6212
3,41,e004,0.5825
3,41,e005,0.5659
3,41,e006,0.6693
3,41,e007,0.5048
3,41,e008,0.5134
3,41,e009,0.5007
3,41,e010,0.4605
3,41,e011,0.4414
3,41,e012,0.4623
3,41,e013,0.4193
3,41,e014,0.4977
3,41,e015,0.4398
3,41,e016,0.537
3,41,e017,0.4814
3,41,e018,0.4605
3,41,e019,0.457
3,41,e020,0.4626
3,41,e021,0.4551
3,41,e022,0.445
3,41,e023,0.5336
3,41,e024,0.5226
3,42,e001,0.615
3,42,e002,0.6575
3,42,e003,0.6094
3,42,e004,0.621
3,42,e005,0.6653
3,42,e006,0.6481
3,42,e007,0.5356
3,42,e008,0.5348
3,42,e009,0.5026
3,42,e010,0.4661
3,42,e011,0.4554
3,42,e012,0.4338
3,42,e013,0.504
3,42,e014,0.4467
3,42,e015,0.4291
3,42,e016,0.4813
3,42,e017,0.4999
3,42,e018,0.4876
3,42,e019,0.4663
3,42,e020,0.4972
3,42,e021,0.4433
3,42,e022,0.4591
3,42,e023,0.5221
3,42,e024,0.4786
3,43,e001,0.6199
3,43,e002,0.6207
3,43,e003,0.6509
3,43,e004,0.5627
3,43,e005,0.6403
3,43,e006,0.5982
3,43,e007,0.5381
3,43,e008,0.5467
3,43,e009,0.4741
3,43,e010,0.529
3,43,e011,0.5131
3,43,e012,0.543
3,43,e013,0.5297
3,43,e014,0.5115
3,43,e015,0.5238
3,43,e016,0.4746
3,43,e017,0.4641
3,43,e018,0.5019
3,43,e019,0.4522
3,43,e020,0.4844
3,43,e021,0.4733
3,43,e022,0.5465
3,43,e023,0.5304
3,43,e024,0.4872
3,44,e001,0.6311
3,44,e002,0.6325
3,44,e003,0.5959
3,44,e004,0.5961
3,44,e005,0.6412
3,44,e006,0.6622
3,44,e007,0.553
3,44,e008,0.5309
3,44,e009,0.4718
3,44,e010,0.539
3,44,e011,0.4759
3,44,e012,0.4662
3,44,e013,0.4826
3,44,e014,0.5431
3,44,e015,0.5027
3,44,e016,0.4623
3,44,e017,0.4936
3,44,e018,0.4712
3,44,e019,0.5524
3,44,e020,0.5506
3,44,e021,0.4473
3,44,e022,0.4651
3,44,e023,0.5005
3,44,e024,0.5228
3,45,e001,0.6194
3,45,e002,0.588
3,45,e003,0.5719
3,45,e004,0.6142
3,45,e005,0.6164
3,45,e006,0.6464
3,45,e007,0.4599
3,45,e008,0.4238
3,45,e009,0.4082
3,45,e010,0.4127
3,45,e011,0.4602
3,45,e012,0.4791
3,45,e013,0.4553
3,45,e014,0.448
3,45,e015,0.4311
3,45,e016,0.482
3,45,e017,0.4281
3,45,e018,0.445
3,45,e019,0.4185
3,45,e020,0.5014
3,45,e021,0.5112
3,45,e022,0.4337
3,45,e023,0.4624
3,45,e024,0.4287
3,46,e001,0.5554
3,46,e002,0.6009
3,46,e003,0.6734
3,46,e004,0.6054
3,46,e005,0.6057
3,46,e006,0.6059
3,46,e007,0.4902
3,46,e008,0.4797
3,46,e009,0.4461
3,46,e010,0.4865
3,46,e011,0.4972
3,46,e012,0.4462
3,46,e013,0.4613
3,46,e014,0.4238
3,46,e015,0.4893
3,46,e016,0.492
3,46,e017,0.5261
3,46,e018,0.4232
3,46,e019,0.5132
3,46,e020,0.4172
3,46,e021,0.5227
3,46,e022,0.4657
3,46,e023,0.5307
3,46,e024,0.4995
3,47,e001,0.6134
3,47,e002,0.6219
3,47,e003,0.5957
3,47,e004,0.5946
3,47,e005,0.5766
3,47,e006,0.5917
3,47,e007,0.5483
3,47,e008,0.4561
3,47,e009,0.5306
3,47,e010,0.4779
3,47,e011,0.5013
3,47,e012,0.4391
3,47,e013,0.5267
3,47,e014,0.5451
3,47,e015,0.5169
3,47,e016,0.4954
3,47,e017,0.5209
3,47,e018,0.4558
3,47,e019,0.4709
3,47,e020,0.5322
3,47,e021,0.5155
3,47,e022,0.4481
3,47,e023,0.4632
3,47,e024,0.4787
3,48,e001,0.6383
3,48,e002,0.5958
3,48,e003,0.5621
3,48,e004,0.6218
3,48,e005,0.5677
3,48,e006,0.5926
3,48,e007,0.4704
3,48,e008,0.4399
3,48,e009,0.4633
3,48,e010,0.3884
3,48,e011,0.4555
3,48,e012,0.4736
3,48,e013,0.512
3,48,e014,0.5146
3,48,e015,0.4607
3,48,e016,0.4329
3,48,e017,0.4868
3,48,e018,0.4625
3,48,e019,0.4695
3,48,e020,0.3859
