seed,time_s,link_id,utilization
5,15,e001,0.6331
5,15,e002,0.5769
5,15,e003,0.5891
5,15,e004,0.5555
5,15,e005,0.5826
5,15,e006,0.6149
5,15,e007,0.405
5,15,e008,0.4856
5,15,e009,0.4446
5,15,e010,0.4053
5,15,e011,0.501
5,15,e012,0.4785
5,15,e013,0.5292
5,15,e014,0.4435
5,15,e015,0.4124
5,15,e016,0.4045
5,15,e017,0.4348
5,15,e018,0.4633
5,15,e019,0.4755
5,15,e020,0.479
5,15,e021,0.4825
5,15,e022,0.4829
5,15,e023,0.427
5,15,e024,0.4687
5,16,e001,0.4775
5,16,e002,0.5502
5,16,e003,0.523
5,16,e004,0.5076
5,16,e005,0.56
5,16,e006,0.578
5,16,e007,0.3614
5,16,e008,0.3901
5,16,e009,0.4273
5,16,e010,0.3355
5,16,e011,0.3227
5,16,e012,0.432
5,16,e013,0.3895
5,16,e014,0.3819
5,16,e015,0.4245
5,16,e016,0.3745
5,16,e017,0.4083
5,16,e018,0.4095
5,16,e019,0.4183
5,16,e020,0.3813
5,16,e021,0.3501
5,16,e022,0.3908
5,16,e023,0.3975
5,16,e024,0.3526
5,17,e001,0.6312
5,17,e002,0.6211
5,17,e003,0.5385
5,17,e004,0.5861
5,17,e005,0.5767
5,17,e006,0.5501
5,17,e007,0.4745
5,17,e008,0.4498
5,17,e009,0.4863
5,17,e010,0.4567
5,17,e011,0.4554
5,17,e012,0.4775
5,17,e013,0.4644
5,17,e014,0.4997
5,17,e015,0.4542
5,17,e016,0.3896
5,17,e017,0.4777
5,17,e018,0.4808
5,17,e019,0.3902
5,17,e020,0.4368
5,17,e021,0.4303
5,17,e022,0.4897
5,17,e023,0.5164
5,17,e024,0.4659
5,18,e001,0.5607
5,18,e002,0.6256
5,18,e003,0.5739
5,18,e004,0.5874
5,18,e005,0.6268
5,18,e006,0.639
5,18,e007,0.4909
5,18,e008,0.5023
5,18,e009,0.4664
5,18,e010,0.4812
5,18,e011,0.4123
5,18,e012,0.4894
5,18,e013,0.4243
5,18,e014,0.4811
5,18,e015,0.4718
5,18,e016,0.4806
5,18,e017,0.4256
5,18,e018,0.4979
5,18,e019,0.4299
5,18,e020,0.4004
5,18,e021,0.459
5,18,e022,0.4552
5,18,e023,0.4477
5,18,e024,0.4663
5,19,e001,0.5778
5,19,e002,0.5764
5,19,e003,0.5674
5,19,e004,0.6401
5,19,e005,0.6597
5,19,e006,0.5982
5,19,e007,0.4706
5,19,e008,0.4449
5,19,e009,0.5066
5,19,e010,0.4169
5,19,e011,0.4849
5,19,e012,0.5066
5,19,e013,0.462
5,19,e014,0.4696
5,19,e015,0.4211
5,19,e016,0.5235
5,19,e017,0.4361
5,19,e018,0.4073
5,19,e019,0.4959
5,19,e020,0.4425
5,19,e021,0.4217
5,19,e022,0.5129
5,19,e023,0.4284
5,19,e024,0.4983
5,20,e001,0.7773
5,20,e002,0.7961
5,20,e003,0.7849
5,20,e004,0.7879
5,20,e005,0.7372
5,20,e006,0.7483
5,20,e007,0.3999
5,20,e008,0.3796
5,20,e009,0.4004
5,20,e010,0.4319
5,20,e011,0.4414
5,20,e012,0.4479
5,20,e013,0.3898
5,20,e014,0.4276
5,20,e015,0.4537
5,20,e016,0.4133
5,20,e017,0.432
5,20,e018,0.4122
5,20,e019,0.4359
5,20,e020,0.4537
5,20,e021,0.4086
5,20,e022,0.4431
5,20,e023,0.4528
5,20,e024,0.4809
5,21,e001,0.8575
5,21,e002,0.8184
5,21,e003,0.8566
5,21,e004,0.7883
5,21,e005,0.797
5,21,e006,0.774
5,21,e007,0.4953
5,21,e008,0.4799
5,21,e009,0.4233
5,21,e010,0.4981
5,21,e011,0.4438
5,21,e012,0.4851
5,21,e013,0.4211
5,21,e014,0.4506
5,21,e015,0.5092
5,21,e016,0.5148
5,21,e017,0.4027
5,21,e018,0.4359
5,21,e019,0.441
5,21,e020,0.4442
5,21,e021,0.4403
5,21,e022,0.4892
5,21,e023,0.4173
5,21,e024,0.4265
5,22,e001,0.8471
5,22,e002,0.8141
5,22,e003,0.864
5,22,e004,0.8771
5,22,e005,0.8549
5,22,e006,0.8753
5,22,e007,0.5402
5,22,e008,0.4672
5,22,e009,0.5173
5,22,e010,0.4951
5,22,e011,0.4632
5,22,e012,0.5291
5,22,e013,0.4748
5,22,e014,0.5495
5,22,e015,0.5051
5,22,e016,0.4615
5,22,e017,0.4644
5,22,e018,0.5328
5,22,e019,0.5126
5,22,e020,0.4963
5,22,e021,0.466
5,22,e022,0.4592
5,22,e023,0.4679
5,22,e024,0.5684
5,23,e001,0.874
5,23,e002,0.8724
5,23,e003,0.8113
5,23,e004,0.8417
5,23,e005,0.789
5,23,e006,0.788
5,23,e007,0.5057
5,23,e008,0.4718
5,23,e009,0.4582
5,23,e010,0.5279
5,23,e011,0.518
5,23,e012,0.499
5,23,e013,0.4436
5,23,e014,0.4877
5,23,e015,0.4295
5,23,e016,0.4949
5,23,e017,0.5253
5,23,e018,0.5124
5,23,e019,0.461
5,23,e020,0.545
5,23,e021,0.4565
5,23,e022,0.4604
5,23,e023,0.4845
5,23,e024,0.4972
5,24,e001,0.8407
5,24,e002,0.8637
5,24,e003,0.7959
5,24,e004,0.8193
5,24,e005,0.7986
5,24,e006,0.8535
5,24,e007,0.506
5,24,e008,0.471
5,24,e009,0.4675
5,24,e010,0.5496
5,24,e011,0.4512
5,24,e012,0.4487
5,24,e013,0.4978
5,24,e014,0.5574
5,24,e015,0.4893
5,24,e016,0.4638
5,24,e017,0.4883
5,24,e018,0.5161
5,24,e019,0.4855
5,24,e020,0.5141
5,24,e021,0.4976
5,24,e022,0.5245
5,24,e023,0.504
5,24,e024,0.4492
5,25,e001,0.8048
5,25,e002,0.79
5,25,e003,0.8573
5,25,e004,0.8509
5,25,e005,0.7841
5,25,e006,0.8004
5,25,e007,0.5047
5,25,e008,0.4553
5,25,e009,0.4824
5,25,e010,0.4518
5,25,e011,0.4969
5,25,e012,0.5169
5,25,e013,0.4987
5,25,e014,0.4705
5,25,e015,0.5147
5,25,e016,0.5198
5,25,e017,0.5458
5,25,e018,0.4936
5,25,e019,0.4474
5,25,e020,0.5192
5,25,e021,0.4701
5,25,e022,0.4861
5,25,e023,0.4947
5,25,e024,0.4393
5,26,e001,0.8099
5,26,e002,0.7778
5,26,e003,0.8267
5,26,e004,0.8418
5,26,e005,0.7909
5,26,e006,0.8145
5,26,e007,0.462
5,26,e008,0.4821
5,26,e009,0.5082
5,26,e010,0.4624
5,26,e011,0.4756
5,26,e012,0.4473
5,26,e013,0.4343
5,26,e014,0.5027
5,26,e015,0.4898
5,26,e016,0.4719
5,26,e017,0.4725
5,26,e018,0.4745
5,26,e019,0.4392
5,26,e020,0.4547
5,26,e021,0.4556
5,26,e022,0.4544
5,26,e023,0.493
5,26,e024,0.4884
5,27,e001,0.8472
5,27,e002,0.7562
5,27,e003,0.8191
5,27,e004,0.7819
5,27,e005,0.7995
5,27,e006,0.832
5,27,e007,0.4963
5,27,e008,0.4707
5,27,e009,0.4829
5,27,e010,0.5017
5,27,e011,0.4745
5,27,e012,0.4628
5,27,e013,0.5262
5,27,e014,0.5043
5,27,e015,0.4322
5,27,e016,0.475
5,27,e017,0.4743
5,27,e018,0.4974
5,27,e019,0.4976
5,27,e020,0.5149
5,27,e021,0.5319
5,27,e022,0.4663
5,27,e023,0.4588
5,27,e024,0.5336
5,28,e001,0.8057
5,28,e002,0.8401
5,28,e003,0.7775
5,28,e004,0.8244
5,28,e005,0.8441
5,28,e006,0.8108
5,28,e007,0.4884
5,28,e008,0.4775
5,28,e009,0.438
5,28,e010,0.4926
5,28,e011,0.521
5,28,e012,0.3903
5,28,e013,0.4536
5,28,e014,0.4567
5,28,e015,0.4223
5,28,e016,0.4285
5,28,e017,0.4871
5,28,e018,0.4804
5,28,e019,0.4298
5,28,e020,0.4168
5,28,e021,0.49
5,28,e022,0.5193
5,28,e023,0.4752
5,28,e024,0.4191
5,29,e001,0.8465
5,29,e002,0.7968
5,29,e003,0.8472
5,29,e004,0.7824
5,29,e005,0.8026
5,29,e006,0.8331
5,29,e007,0.5397
5,29,e008,0.5011
5,29,e009,0.4472
5,29,e010,0.4928
5,29,e011,0.5338
5,29,e012,0.4841
5,29,e013,0.5216
5,29,e014,0.5002
5,29,e015,0.5329
5,29,e016,0.5286
5,29,e017,0.5208
5,29,e018,0.4848
5,29,e019,0.5363
5,29,e020,0.4553
5,29,e021,0.4598
5,29,e022,0.4542
5,29,e023,0.4706
5,29,e024,0.5462
5,30,e001,0.8039
5,30,e002,0.8427
5,30,e003,0.8106
5,30,e004,0.7698
5,30,e005,0.837
5,30,e006,0.8063
5,30,e007,0.5016
5,30,e008,0.514
5,30,e009,0.4385
5,30,e010,0.4965
5,30,e011,0.4947
5,30,e012,0.4587
5,30,e013,0.5288
5,30,e014,0.4719
5,30,e015,0.4801
5,30,e016,0.4367
5,30,e017,0.5077
5,30,e018,0.4274
5,30,e019,0.423
5,30,e020,0.5143
5,30,e021,0.4368
5,30,e022,0.4838
5,30,e023,0.4312
5,30,e024,0.5263
5,31,e001,0.846
5,31,e002,0.8096
5,31,e003,0.7966
5,31,e004,0.7995
5,31,e005,0.809
5,31,e006,0.8719
5,31,e007,0.414
5,31,e008,0.4631
5,31,e009,0.4407
5,31,e010,0.4365
5,31,e011,0.4777
5,31,e012,0.4265
5,31,e013,0.5217
5,31,e014,0.4126
5,31,e015,0.4803
5,31,e016,0.5579
5,31,e017,0.4584
5,31,e018,0.5302
5,31,e019,0.4662
5,31,e020,0.4894
5,31,e021,0.408
5,31,e022,0.4707
5,31,e023,0.4967
5,31,e024,0.465
5,32,e001,0.7745
5,32,e002,0.7222
5,32,e003,0.8335
5,32,e004,0.8077
5,32,e005,0.8028
5,32,e006,0.7855
5,32,e007,0.4868
5,32,e008,0.4294
5,32,e009,0.4635
5,32,e010,0.4875
5,32,e011,0.46
5,32,e012,0.4698
5,32,e013,0.4458
5,32,e014,0.4744
5,32,e015,0.4318
5,32,e016,0.4138
5,32,e017,0.407
5,32,e018,0.4099
5,32,e019,0.4729
5,32,e020,0.4605
5,32,e021,0.4307
5,32,e022,0.4116
5,32,e023,0.4682
5,32,e024,0.4615
5,33,e001,0.8242
5,33,e002,0.7822
5,33,e003,0.7957
5,33,e004,0.7524
5,33,e005,0.8283
5,33,e006,0.8088
5,33,e007,0.4186
5,33,e008,0.5138
5,33,e009,0.4861
5,33,e010,0.4314
5,33,e011,0.5043
5,33,e012,0.4847
5,33,e013,0.4537
5,33,e014,0.4826
5,33,e015,0.4481
5,33,e016,0.4716
5,33,e017,0.5115
5,33,e018,0.4547
5,33,e019,0.4448
5,33,e020,0.4375
5,33,e021,0.4409
5,33,e022,0.4583
5,33,e023,0.528
5,33,e024,0.4574
5,34,e001,0.7694
5,34,e002,0.7828
5,34,e003,0.8504
5,34,e004,0.8373
5,34,e005,0.84
5,34,e006,0.7864
5,34,e007,0.5003
5,34,e008,0.4519
5,34,e009,0.4785
5,34,e010,0.5089
5,34,e011,0.4742
5,34,e012,0.5256
5,34,e013,0.4603
5,34,e014,0.5108
5,34,e015,0.5025
5,34,e016,0.4987
5,34,e017,0.4381
5,34,e018,0.4847
5,34,e019,0.518
5,34,e020,0.5167
5,34,e021,0.4655
5,34,e022,0.4896
5,34,e023,0.4749
5,34,e024,0.4811
5,35,e001,0.8723
5,35,e002,0.8073
5,35,e003,0.845
5,35,e004,0.7999
5,35,e005,0.827
5,35,e006,0.8901
5,35,e007,0.5197
5,35,e008,0.4665
5,35,e009,0.5498
5,35,e010,0.4948
5,35,e011,0.5536
5,35,e012,0.5163
5,35,e013,0.4876
5,35,e014,0.5046
5,35,e015,0.5469
5,35,e016,0.4886
5,35,e017,0.4931
5,35,e018,0.5195
5,35,e019,0.4589
5,35,e020,0.4824
5,35,e021,0.4828
5,35,e022,0.4923
5,35,e023,0.5216
5,35,e024,0.5245
5,36,e001,0.8653
5,36,e002,0.8618
5,36,e003,0.8297
5,36,e004,0.772
5,36,e005,0.7437
5,36,e006,0.7628
5,36,e007,0.4269
5,36,e008,0.5468
5,36,e009,0.4463
5,36,e010,0.4592
5,36,e011,0.4116
5,36,e012,0.4564
5,36,e013,0.507
5,36,e014,0.4844
5,36,e015,0.4879
5,36,e016,0.5191
5,36,e017,0.4282
5,36,e018,0.4553
5,36,e019,0.5369
5,36,e020,0.4904
5,36,e021,0.501
5,36,e022,0.4992
5,36,e023,0.4649
5,36,e024,0.4576
5,37,e001,0.8698
5,37,e002,0.8083
5,37,e003,0.7961
5,37,e004,0.8407
5,37,e005,0.8815
5,37,e006,0.8283
5,37,e007,0.5076
5,37,e008,0.486
5,37,e009,0.5146
5,37,e010,0.4629
5,37,e011,0.564
5,37,e012,0.5466
5,37,e013,0.4791
5,37,e014,0.5315
5,37,e015,0.5767
5,37,e016,0.4967
5,37,e017,0.4943
5,37,e018,0.5289
5,37,e019,0.5524
5,37,e020,0.5233
5,37,e021,0.5255
5,37,e022,0.5452
5,37,e023,0.4909
5,37,e024,0.5074
5,38,e001,0.5595
5,38,e002,0.6769
5,38,e003,0.6015
5,38,e004,0.6479
5,38,e005,0.5794
5,38,e006,0.5625
5,38,e007,0.4707
5,38,e008,0.4662
5,38,e009,0.4475
5,38,e010,0.5256
5,38,e011,0.524
5,38,e012,0.5218
5,38,e013,0.4969
5,38,e014,0.4973
5,38,e015,0.4778
5,38,e016,0.5775
5,38,e017,0.5076
5,38,e018,0.4911
5,38,e019,0.4562
5,38,e020,0.5196
5,38,e021,0.5457
5,38,e022,0.4893
5,38,e023,0.5086
5,38,e024,0.505
5,39,e001,0.6416
5,39,e002,0.5894
5,39,e003,0.6404
5,39,e004,0.6135
5,39,e005,0.6086
5,39,e006,0.6065
5,39,e007,0.4913
5,39,e008,0.4739
5,39,e009,0.5109
5,39,e010,0.4379
5,39,e011,0.4643
5,39,e012,0.45
5,39,e013,0.4812
5,39,e014,0.4958
5,39,e015,0.4213
5,39,e016,0.4597
5,39,e017,0.5071
5,39,e018,0.4504
5,39,e019,0.4654
5,39,e020,0.4287
5,39,e021,0.4611
5,39,e022,0.4839
5,39,e023,0.48
5,39,e024,0.4652
5,40,e001,0.64
5,40,e002,0.5338
5,40,e003,0.5302
5,40,e004,0.6199
5,40,e005,0.5904
5,40,e006,0.5487
5,40,e007,0.4547
5,40,e008,0.4932
5,40,e009,0.4911
5,40,e010,0.4598
5,40,e011,0.4426
5,40,e012,0.4751
5,40,e013,0.416
5,40,e014,0.453
5,40,e015,0.4066
5,40,e016,0.4566
5,40,e017,0.4544
5,40,e018,0.4309
5,40,e019,0.4883
5,40,e020,0.4927
5,40,e021,0.4301
5,40,e022,0.3745
5,40,e023,0.4387
5,40,e024,0.4877
5,41,e001,0.6121
5,41,e002,0.6461
5,41,e003,0.635
5,41,e004,0.6234
5,41,e005,0.627
5,41,e006,0.552
5,41,e007,0.4857
5,41,e008,0.4641
5,41,e009,0.4762
5,41,e010,0.515
5,41,e011,0.4706
5,41,e012,0.4956
5,41,e013,0.4355
5,41,e014,0.4704
5,41,e015,0.4441
5,41,e016,0.5417
5,41,e017,0.4449
5,41,e018,0.4939
5,41,e019,0.4387
5,41,e020,0.5241
5,41,e021,0.4441
5,41,e022,0.4633
5,41,e023,0.4467
5,41,e024,0.4932
5,42,e001,0.67
5,42,e002,0.6248
5,42,e003,0.6177
5,42,e004,0.646
5,42,e005,0.6554
5,42,e006,0.5933
5,42,e007,0.4871
5,42,e008,0.4422
5,42,e009,0.5464
5,42,e010,0.5314
5,42,e011,0.495
5,42,e012,0.5533
5,42,e013,0.4874
5,42,e014,0.4781
5,42,e015,0.5205
5,42,e016,0.535
5,42,e017,0.454
5,42,e018,0.5384
5,42,e019,0.4422
5,42,e020,0.4646
5,42,e021,0.4791
5,42,e022,0.4836
5,42,e023,0.4804
5,42,e024,0.5335
5,43,e001,0.637
5,43,e002,0.6135
5,43,e003,0.5899
5,43,e004,0.5944
5,43,e005,0.6674
5,43,e006,0.5529
5,43,e007,0.4996
5,43,e008,0.5165
5,43,e009,0.4627
5,43,e010,0.4666
5,43,e011,0.5207
5,43,e012,0.5259
5,43,e013,0.522
5,43,e014,0.5027
5,43,e015,0.4822
5,43,e016,0.4485
5,43,e017,0.5096
5,43,e018,0.5485
5,43,e019,0.4694
5,43,e020,0.5167
5,43,e021,0.467
5,43,e022,0.5675
5,43,e023,0.4987
5,43,e024,0.4491
5,44,e001,0.6393
5,44,e002,0.6225
5,44,e003,0.6395
5,44,e004,0.6589
5,44,e005,0.6309
5,44,e006,0.6257
5,44,e007,0.4712
5,44,e008,0.5853
5,44,e009,0.5072
5,44,e010,0.4689
5,44,e011,0.5159
5,44,e012,0.4617
5,44,e013,0.5027
5,44,e014,0.5664
5,44,e015,0.4998
5,44,e016,0.4907
5,44,e017,0.478
5,44,e018,0.5075
5,44,e019,0.5008
5,44,e020,0.548
5,44,e021,0.5401
5,44,e022,0.4851
5,44,e023,0.5711
5,44,e024,0.5309
5,45,e001,0.5326
5,45,e002,0.5674
5,45,e003,0.5536
5,45,e004,0.5932
5,45,e005,0.5354
5,45,e006,0.5778
5,45,e007,0.4284
5,45,e008,0.4565
5,45,e009,0.441
5,45,e010,0.3894
5,45,e011,0.5062
5,45,e012,0.4991
5,45,e013,0.482
5,45,e014,0.471
5,45,e015,0.4878
5,45,e016,0.4892
5,45,e017,0.418
5,45,e018,0.4474
5,45,e019,0.4772
5,45,e020,0.4009
5,45,e021,0.4656
5,45,e022,0.451
5,45,e023,0.3984
5,45,e024,0.4586
5,46,e001,0.6497
5,46,e002,0.6504
5,46,e003,0.6791
5,46,e004,0.5848
5,46,e005,0.5711
5,46,e006,0.651
5,46,e007,0.4826
5,46,e008,0.4557
5,46,e009,0.4596
5,46,e010,0.5037
5,46,e011,0.4964
5,46,e012,0.4927
5,46,e013,0.5072
5,46,e014,0.4875
5,46,e015,0.4752
5,46,e016,0.4529
5,46,e017,0.489
5,46,e018,0.5117
5,46,e019,0.5014
5,46,e020,0.5487
5,46,e021,0.4454
5,46,e022,0.554
5,46,e023,0.5401
5,46,e024,0.5172
5,47,e001,0.5204
5,47,e002,0.5285
5,47,e003,0.5426
5,47,e004,0.4936
5,47,e005,0.5648
5,47,e006,0.5863
5,47,e007,0.4346
5,47,e008,0.378
5,47,e009,0.4806
5,47,e010,0.4111
5,47,e011,0.4428
5,47,e012,0.4621
5,47,e013,0.3984
5,47,e014,0.4923
5,47,e015,0.4397
5,47,e016,0.4475
5,47,e017,0.4549
5,47,e018,0.4331
5,47,e019,0.4856
5,47,e020,0.4209
5,47,e021,0.404
5,47,e022,0.4739
5,47,e023,0.4657
5,47,e024,0.37
5,48,e001,0.6049
5,48,e002,0.6114
5,48,e003,0.6013
5,48,e004,0.6209
5,48,e005,0.5929
5,48,e006,0.681
5,48,e007,0.5053
5,48,e008,0.5263
5,48,e009,0.467
5,48,e010,0.425
5,48,e011,0.474
5,48,e012,0.4772
5,48,e013,0.4312
5,48,e014,0.4928
5,48,e015,0.4951
5,48,e016,0.4747
5,48,e017,0.4921
5,48,e018,0.4336
5,48,e019,0.5089
5,48,e020,0.5198
5,48,e021,0.4305
5,48,e022,0.5463
