seed,time_s,link_id,utilization
2,6,e021,0.3739
2,6,e022,0.4127
2,6,e023,0.4334
2,6,e024,0.4095
2,7,e001,0.5705
2,7,e002,0.5599
2,7,e003,0.5084
2,7,e004,0.5633
2,7,e005,0.5276
2,7,e006,0.5928
2,7,e007,0.4045
2,7,e008,0.4005
2,7,e009,0.4386
2,7,e010,0.4674
2,7,e011,0.4413
2,7,e012,0.4479
2,7,e013,0.4656
2,7,e014,0.3929
2,7,e015,0.373
2,7,e016,0.4229
2,7,e017,0.4549
2,7,e018,0.4164
2,7,e019,0.4449
2,7,e020,0.3922
2,7,e021,0.3815
2,7,e022,0.3931
2,7,e023,0.441
2,7,e024,0.4144
2,8,e001,0.5438
2,8,e002,0.5483
2,8,e003,0.5542
2,8,e004,0.5805
2,8,e005,0.5154
2,8,e006,0.5945
2,8,e007,0.4154
2,8,e008,0.4433
2,8,e009,0.3717
2,8,e010,0.4482
2,8,e011,0.3983
2,8,e012,0.4137
2,8,e013,0.4394
2,8,e014,0.4219
2,8,e015,0.4718
2,8,e016,0.3876
2,8,e017,0.4447
2,8,e018,0.4123
2,8,e019,0.4445
2,8,e020,0.4548
2,8,e021,0.4637
2,8,e022,0.5118
2,8,e023,0.4297
2,8,e024,0.442
2,9,e001,0.5917
2,9,e002,0.5603
2,9,e003,0.5384
2,9,e004,0.6247
2,9,e005,0.5444
2,9,e006,0.5952
2,9,e007,0.4632
2,9,e008,0.4177
2,9,e009,0.4364
2,9,e010,0.4528
2,9,e011,0.4392
2,9,e012,0.482
2,9,e013,0.4584
2,9,e014,0.409
2,9,e015,0.4957
2,9,e016,0.4278
2,9,e017,0.4352
2,9,e018,0.4706
2,9,e019,0.5349
2,9,e020,0.5068
2,9,e021,0.497
2,9,e022,0.4362
2,9,e023,0.4037
2,9,e024,0.4237
2,10,e001,0.6026
2,10,e002,0.5651
2,10,e003,0.6011
2,10,e004,0.5512
2,10,e005,0.6345
2,10,e006,0.56
2,10,e007,0.4327
2,10,e008,0.4413
2,10,e009,0.4079
2,10,e010,0.4354
2,10,e011,0.4023
2,10,e012,0.4309
2,10,e013,0.4475
2,10,e014,0.4032
2,10,e015,0.4589
2,10,e016,0.3926
2,10,e017,0.4618
2,10,e018,0.4651
2,10,e019,0.3911
2,10,e020,0.4918
2,10,e021,0.512
2,10,e022,0.4148
2,10,e023,0.4714
2,10,e024,0.4592
2,11,e001,0.5671
2,11,e002,0.5202
2,11,e003,0.5479
2,11,e004,0.5823
2,11,e005,0.4824
2,11,e006,0.4654
2,11,e007,0.3342
2,11,e008,0.3829
2,11,e009,0.3675
2,11,e010,0.452
2,11,e011,0.3402
2,11,e012,0.3897
2,11,e013,0.4342
2,11,e014,0.3836
2,11,e015,0.3892
2,11,e016,0.4409
2,11,e017,0.4141
2,11,e018,0.4423
2,11,e019,0.4523
2,11,e020,0.4169
2,11,e021,0.3913
2,11,e022,0.4412
2,11,e023,0.3527
2,11,e024,0.3621
2,12,e001,0.5676
2,12,e002,0.5346
2,12,e003,0.5505
2,12,e004,0.5738
2,12,e005,0.5708
2,12,e006,0.5243
2,12,e007,0.4608
2,12,e008,0.3716
2,12,e009,0.4065
2,12,e010,0.4736
2,12,e011,0.4292
2,12,e012,0.3662
2,12,e013,0.448
2,12,e014,0.4475
2,12,e015,0.4257
2,12,e016,0.4233
2,12,e017,0.4184
2,12,e018,0.4577
2,12,e019,0.4186
2,12,e020,0.3765
2,12,e021,0.4741
2,12,e022,0.4751
2,12,e023,0.4058
2,12,e024,0.438
2,13,e001,0.5504
2,13,e002,0.5588
2,13,e003,0.5331
2,13,e004,0.5323
2,13,e005,0.5442
2,13,e006,0.5627
2,13,e007,0.4882
2,13,e008,0.3809
2,13,e009,0.4422
2,13,e010,0.4157
2,13,e011,0.4438
2,13,e012,0.3755
2,13,e013,0.3918
2,13,e014,0.4335
2,13,e015,0.4304
2,13,e016,0.386
2,13,e017,0.4854
2,13,e018,0.3876
2,13,e019,0.4973
2,13,e020,0.4336
2,13,e021,0.3846
2,13,e022,0.4095
2,13,e023,0.398
2,13,e024,0.4264
2,14,e001,0.6169
2,14,e002,0.5435
2,14,e003,0.5829
2,14,e004,0.526
2,14,e005,0.6145
2,14,e006,0.5533
2,14,e007,0.4257
2,14,e008,0.4017
2,14,e009,0.4009
2,14,e010,0.4326
2,14,e011,0.4349
2,14,e012,0.438
2,14,e013,0.4169
2,14,e014,0.3842
2,14,e015,0.4368
2,14,e016,0.4257
2,14,e017,0.5059
2,14,e018,0.4193
2,14,e019,0.4087
2,14,e020,0.4864
2,14,e021,0.4442
2,14,e022,0.4681
2,14,e023,0.5031
2,14,e024,0.4527
2,15,e001,0.5045
2,15,e002,0.5684
2,15,e003,0.5859
2,15,e004,0.5401
2,15,e005,0.5151
2,15,e006,0.5486
2,15,e007,0.3551
2,15,e008,0.4072
2,15,e009,0.444
2,15,e010,0.4421
2,15,e011,0.4458
2,15,e012,0.4894
2,15,e013,0.4812
2,15,e014,0.4292
2,15,e015,0.4654
2,15,e016,0.4269
2,15,e017,0.4087
2,15,e018,0.4315
2,15,e019,0.3653
2,15,e020,0.391
2,15,e021,0.4275
2,15,e022,0.406
2,15,e023,0.4457
2,15,e024,0.3704
2,16,e001,0.5562
2,16,e002,0.588
2,16,e003,0.5973
2,16,e004,0.4805
2,16,e005,0.5891
2,16,e006,0.5236
2,16,e007,0.4364
2,16,e008,0.398
2,16,e009,0.3946
2,16,e010,0.3904
2,16,e011,0.4265
2,16,e012,0.4407
2,16,e013,0.4426
2,16,e014,0.4186
2,16,e015,0.4281
2,16,e016,0.4395
2,16,e017,0.4321
2,16,e018,0.456
2,16,e019,0.4721
2,16,e020,0.4572
2,16,e021,0.3759
2,16,e022,0.3938
2,16,e023,0.4055
2,16,e024,0.4469
2,17,e001,0.6312
2,17,e002,0.6341
2,17,e003,0.5903
2,17,e004,0.5643
2,17,e005,0.5559
2,17,e006,0.5727
2,17,e007,0.4128
2,17,e008,0.4446
2,17,e009,0.4818
2,17,e010,0.4256
2,17,e011,0.4809
2,17,e012,0.4059
2,17,e013,0.5088
2,17,e014,0.4647
2,17,e015,0.4609
2,17,e016,0.489
2,17,e017,0.465
2,17,e018,0.4638
2,17,e019,0.4382
2,17,e020,0.4786
2,17,e021,0.4518
2,17,e022,0.5049
2,17,e023,0.4331
2,17,e024,0.4874
2,18,e001,0.5787
2,18,e002,0.5825
2,18,e003,0.5669
2,18,e004,0.6128
2,18,e005,0.6545
2,18,e006,0.5664
2,18,e007,0.4457
2,18,e008,0.4774
2,18,e009,0.4255
2,18,e010,0.4826
2,18,e011,0.4506
2,18,e012,0.3985
2,18,e013,0.5006
2,18,e014,0.4675
2,18,e015,0.4906
2,18,e016,0.4501
2,18,e017,0.4676
2,18,e018,0.5037
2,18,e019,0.5144
2,18,e020,0.4932
2,18,e021,0.4797
2,18,e022,0.4835
2,18,e023,0.4293
2,18,e024,0.4594
2,19,e001,0.5586
2,19,e002,0.5682
2,19,e003,0.5694
2,19,e004,0.5763
2,19,e005,0.6198
2,19,e006,0.5754
2,19,e007,0.5065
2,19,e008,0.4772
2,19,e009,0.4688
2,19,e010,0.4691
2,19,e011,0.4389
2,19,e012,0.5055
2,19,e013,0.4887
2,19,e014,0.4423
2,19,e015,0.4308
2,19,e016,0.4612
2,19,e017,0.4564
2,19,e018,0.4423
2,19,e019,0.4177
2,19,e020,0.5108
2,19,e021,0.4258
2,19,e022,0.4228
2,19,e023,0.4262
2,19,e024,0.4821
2,20,e001,0.7842
2,20,e002,0.8366
2,20,e003,0.7839
2,20,e004,0.754
2,20,e005,0.7834
2,20,e006,0.7381
2,20,e007,0.4887
2,20,e008,0.5111
2,20,e009,0.4369
2,20,e010,0.4148
2,20,e011,0.4556
2,20,e012,0.4543
2,20,e013,0.4634
2,20,e014,0.4537
2,20,e015,0.4039
2,20,e016,0.4087
2,20,e017,0.457
2,20,e018,0.4371
2,20,e019,0.5142
2,20,e020,0.4571
2,20,e021,0.4784
2,20,e022,0.4542
2,20,e023,0.4729
2,20,e024,0.4021
2,21,e001,0.7375
2,21,e002,0.7577
2,21,e003,0.7384
2,21,e004,0.7262
2,21,e005,0.7586
2,21,e006,0.7967
2,21,e007,0.5023
2,21,e008,0.4754
2,21,e009,0.4301
2,21,e010,0.4048
2,21,e011,0.4162
2,21,e012,0.4562
2,21,e013,0.4067
2,21,e014,0.4589
2,21,e015,0.4925
2,21,e016,0.4194
2,21,e017,0.4233
2,21,e018,0.4702
2,21,e019,0.3681
2,21,e020,0.4524
2,21,e021,0.4098
2,21,e022,0.4314
2,21,e023,0.4171
2,21,e024,0.4727
2,22,e001,0.7509
2,22,e002,0.8033
2,22,e003,0.7765
2,22,e004,0.7525
2,22,e005,0.8071
2,22,e006,0.7927
2,22,e007,0.5097
2,22,e008,0.4542
2,22,e009,0.4247
2,22,e010,0.4787
2,22,e011,0.4944
2,22,e012,0.4289
2,22,e013,0.4462
2,22,e014,0.4883
2,22,e015,0.4634
2,22,e016,0.4533
2,22,e017,0.4124
2,22,e018,0.4984
2,22,e019,0.425
2,22,e020,0.4584
2,22,e021,0.4564
2,22,e022,0.4475
2,22,e023,0.4896
2,22,e024,0.4425
2,23,e001,0.7322
2,23,e002,0.7847
2,23,e003,0.7294
2,23,e004,0.7221
2,23,e005,0.7728
2,23,e006,0.7879
2,23,e007,0.4598
2,23,e008,0.4444
2,23,e009,0.3833
2,23,e010,0.4178
2,23,e011,0.4399
2,23,e012,0.4003
2,23,e013,0.4402
2,23,e014,0.4762
2,23,e015,0.5056
2,23,e016,0.4425
2,23,e017,0.4736
2,23,e018,0.4427
2,23,e019,0.4792
2,23,e020,0.4812
2,23,e021,0.3939
2,23,e022,0.4215
2,23,e023,0.4129
2,23,e024,0.4147
2,24,e001,0.8117
2,24,e002,0.8427
2,24,e003,0.8252
2,24,e004,0.8629
2,24,e005,0.8257
2,24,e006,0.7896
2,24,e007,0.4613
2,24,e008,0.4785
2,24,e009,0.457
2,24,e010,0.5158
2,24,e011,0.4328
2,24,e012,0.421
2,24,e013,0.4219
2,24,e014,0.4893
2,24,e015,0.4848
2,24,e016,0.4547
2,24,e017,0.4983
2,24,e018,0.4721
2,24,e019,0.5049
2,24,e020,0.445
2,24,e021,0.4481
2,24,e022,0.5234
2,24,e023,0.4622
2,24,e024,0.484
2,25,e001,0.8036
2,25,e002,0.836
2,25,e003,0.7762
2,25,e004,0.7966
2,25,e005,0.7529
2,25,e006,0.8557
2,25,e007,0.4543
2,25,e008,0.4308
2,25,e009,0.4823
2,25,e010,0.5295
2,25,e011,0.442
2,25,e012,0.5054
2,25,e013,0.4327
2,25,e014,0.5394
2,25,e015,0.4514
2,25,e016,0.4594
2,25,e017,0.5031
2,25,e018,0.481
2,25,e019,0.449
2,25,e020,0.4838
2,25,e021,0.4688
2,25,e022,0.5244
2,25,e023,0.5163
2,25,e024,0.4542
2,26,e001,0.8032
2,26,e002,0.7496
2,26,e003,0.7524
2,26,e004,0.7104
2,26,e005,0.7544
2,26,e006,0.6807
2,26,e007,0.3664
2,26,e008,0.4639
2,26,e009,0.4334
2,26,e010,0.4179
2,26,e011,0.4056
2,26,e012,0.418
2,26,e013,0.441
2,26,e014,0.3938
2,26,e015,0.3631
2,26,e016,0.4329
2,26,e017,0.4546
2,26,e018,0.4616
2,26,e019,0.4179
2,26,e020,0.4048
2,26,e021,0.3763
2,26,e022,0.4769
2,26,e023,0.3975
2,26,e024,0.3711
2,27,e001,0.7919
2,27,e002,0.8513
2,27,e003,0.8353
2,27,e004,0.839
2,27,e005,0.7811
2,27,e006,0.7887
2,27,e007,0.4947
2,27,e008,0.4981
2,27,e009,0.5574
2,27,e010,0.43
2,27,e011,0.4564
2,27,e012,0.5039
2,27,e013,0.4821
2,27,e014,0.4838
2,27,e015,0.5134
2,27,e016,0.4645
2,27,e017,0.4726
2,27,e018,0.4943
2,27,e019,0.4346
2,27,e020,0.4428
2,27,e021,0.5156
2,27,e022,0.4958
2,27,e023,0.4425
2,27,e024,0.5175
2,28,e001,0.855
2,28,e002,0.7442
2,28,e003,0.8595
2,28,e004,0.7671
2,28,e005,0.8033
2,28,e006,0.8319
2,28,e007,0.5123
2,28,e008,0.5141
2,28,e009,0.4947
2,28,e010,0.5216
2,28,e011,0.5154
2,28,e012,0.5058
2,28,e013,0.4639
2,28,e014,0.5339
2,28,e015,0.4242
2,28,e016,0.5053
2,28,e017,0.4851
2,28,e018,0.5128
2,28,e019,0.4814
2,28,e020,0.5046
2,28,e021,0.4377
2,28,e022,0.4665
2,28,e023,0.5023
2,28,e024,0.4246
2,29,e001,0.7814
2,29,e002,0.8494
2,29,e003,0.8749
2,29,e004,0.7868
2,29,e005,0.8337
2,29,e006,0.7949
2,29,e007,0.5262
2,29,e008,0.5171
2,29,e009,0.502
2,29,e010,0.4399
2,29,e011,0.4761
2,29,e012,0.5256
2,29,e013,0.5259
2,29,e014,0.5541
2,29,e015,0.4748
2,29,e016,0.5404
2,29,e017,0.5502
2,29,e018,0.5616
2,29,e019,0.4925
2,29,e020,0.5584
2,29,e021,0.4543
2,29,e022,0.4854
2,29,e023,0.4514
2,29,e024,0.4777
2,30,e001,0.8603
2,30,e002,0.7944
2,30,e003,0.795
2,30,e004,0.7727
2,30,e005,0.8439
2,30,e006,0.8382
2,30,e007,0.4978
2,30,e008,0.5012
2,30,e009,0.4535
2,30,e010,0.5142
2,30,e011,0.5105
2,30,e012,0.4474
2,30,e013,0.4559
2,30,e014,0.4659
2,30,e015,0.4457
2,30,e016,0.5145
2,30,e017,0.46
2,30,e018,0.4735
2,30,e019,0.4898
2,30,e020,0.4497
2,30,e021,0.471
2,30,e022,0.4718
2,30,e023,0.5011
2,30,e024,0.484
2,31,e001,0.8191
2,31,e002,0.8127
2,31,e003,0.8783
2,31,e004,0.8209
2,31,e005,0.8677
2,31,e006,0.8207
2,31,e007,0.4421
2,31,e008,0.5593
2,31,e009,0.5186
2,31,e010,0.509
2,31,e011,0.5087
2,31,e012,0.4919
2,31,e013,0.5277
2,31,e014,0.4941
2,31,e015,0.4901
2,31,e016,0.472
2,31,e017,0.5353
2,31,e018,0.5304
2,31,e019,0.4977
2,31,e020,0.4267
2,31,e021,0.5077
2,31,e022,0.5459
2,31,e023,0.5155
2,31,e024,0.5279
2,32,e001,0.8626
2,32,e002,0.7891
2,32,e003,0.7444
2,32,e004,0.7638
2,32,e005,0.8042
2,32,e006,0.8481
2,32,e007,0.4172
2,32,e008,0.476
2,32,e009,0.408
2,32,e010,0.4908
2,32,e011,0.5012
2,32,e012,0.4524
2,32,e013,0.5166
2,32,e014,0.4871
2,32,e015,0.5302
2,32,e016,0.445
2,32,e017,0.4346
2,32,e018,0.4646
2,32,e019,0.4843
2,32,e020,0.4111
2,32,e021,0.4659
2,32,e022,0.5016
2,32,e023,0.4781
2,32,e024,0.5024
2,33,e001,0.7939
2,33,e002,0.7819
2,33,e003,0.7768
2,33,e004,0.8327
2,33,e005,0.835
2,33,e006,0.7785
2,33,e007,0.4467
2,33,e008,0.3996
2,33,e009,0.4536
2,33,e010,0.4804
2,33,e011,0.4234
2,33,e012,0.4368
2,33,e013,0.5108
2,33,e014,0.4915
2,33,e015,0.4157
2,33,e016,0.4058
2,33,e017,0.4657
2,33,e018,0.4575
2,33,e019,0.4393
2,33,e020,0.5027
2,33,e021,0.4636
2,33,e022,0.4658
2,33,e023,0.4181
2,33,e024,0.431
2,34,e001,0.8201
2,34,e002,0.8533
2,34,e003,0.8019
2,34,e004,0.8352
2,34,e005,0.8316
2,34,e006,0.7874
2,34,e007,0.5239
2,34,e008,0.5253
2,34,e009,0.4995
2,34,e010,0.4938
2,34,e011,0.4561
2,34,e012,0.5027
2,34,e013,0.4584
2,34,e014,0.4212
2,34,e015,0.5056
2,34,e016,0.4642
2,34,e017,0.4837
2,34,e018,0.4967
2,34,e019,0.4788
2,34,e020,0.5439
2,34,e021,0.5264
2,34,e022,0.4748
2,34,e023,0.5164
2,34,e024,0.5179
2,35,e001,0.8603
2,35,e002,0.7619
2,35,e003,0.7946
2,35,e004,0.8257
2,35,e005,0.8277
2,35,e006,0.8554
2,35,e007,0.5262
2,35,e008,0.5341
2,35,e009,0.4525
2,35,e010,0.5177
2,35,e011,0.4213
2,35,e012,0.5102
2,35,e013,0.4604
2,35,e014,0.5088
2,35,e015,0.4461
2,35,e016,0.5154
2,35,e017,0.5414
2,35,e018,0.481
2,35,e019,0.4648
2,35,e020,0.4988
2,35,e021,0.4726
2,35,e022,0.5024
2,35,e023,0.474
2,35,e024,0.4885
2,36,e001,0.8228
2,36,e002,0.8109
2,36,e003,0.8575
2,36,e004,0.8504
2,36,e005,0.7826
2,36,e006,0.7507
2,36,e007,0.5305
2,36,e008,0.4667
2,36,e009,0.5153
2,36,e010,0.4893
2,36,e011,0.5079
2,36,e012,0.4806
2,36,e013,0.4892
2,36,e014,0.4941
2,36,e015,0.4595
2,36,e016,0.4918
2,36,e017,0.4639
2,36,e018,0.4544
2,36,e019,0.5208
2,36,e020,0.4985
2,36,e021,0.5094
2,36,e022,0.5233
2,36,e023,0.4328
2,36,e024,0.46
2,37,e001,0.8881
2,37,e002,0.8274
2,37,e003,0.8405
2,37,e004,0.7798
2,37,e005,0.8275
2,37,e006,0.8261
2,37,e007,0.4529
2,37,e008,0.4888
2,37,e009,0.5259
2,37,e010,0.4609
2,37,e011,0.4586
2,37,e012,0.5072
2,37,e013,0.4931
2,37,e014,0.5074
2,37,e015,0.4644
2,37,e016,0.4969
2,37,e017,0.4817
2,37,e018,0.5364
2,37,e019,0.4928
2,37,e020,0.543
2,37,e021,0.4726
2,37,e022,0.5335
2,37,e023,0.5365
2,37,e024,0.5162
2,38,e001,0.5852
2,38,e002,0.5577
2,38,e003,0.6141
2,38,e004,0.6529
2,38,e005,0.5772
2,38,e006,0.5885
2,38,e007,0.4606
2,38,e008,0.45
2,38,e009,0.4661
2,38,e010,0.4696
2,38,e011,0.5037
2,38,e012,0.439
2,38,e013,0.4417
2,38,e014,0.4925
2,38,e015,0.4995
2,38,e016,0.4648
2,38,e017,0.4833
2,38,e018,0.4255
2,38,e019,0.5177
2,38,e020,0.4235
2,38,e021,0.4667
2,38,e022,0.5139
2,38,e023,0.47
2,38,e024,0.4488
2,39,e001,0.6139
2,39,e002,0.6256
2,39,e003,0.6221
2,39,e004,0.5734
2,39,e005,0.5824
2,39,e006,0.6557
2,39,e007,0.4426
2,39,e008,0.4746
2,39,e009,0.4658
2,39,e010,0.4868
2,39,e011,0.5127
2,39,e012,0.4666
2,39,e013,0.5151
2,39,e014,0.5135
2,39,e015,0.424
2,39,e016,0.4327
2,39,e017,0.4348
2,39,e018,0.4902
2,39,e019,0.516
2,39,e020,0.5247
2,39,e021,0.4194
2,39,e022,0.5074
2,39,e023,0.4195
2,39,e024,0.4297
2,40,e001,0.6418
2,40,e002,0.668
2,40,e003,0.5784
2,40,e004,0.618
2,40,e005,0.6452
2,40,e006,0.5898
2,40,e007,0.4756
2,40,e008,0.4966
2,40,e009,0.4708
2,40,e010,0.5331
2,40,e011,0.5143
2,40,e012,0.4033
2,40,e013,0.4316
2,40,e014,0.5349
2,40,e015,0.4606
2,40,e016,0.458
2,40,e017,0.4792
2,40,e018,0.4394
2,40,e019,0.5173
2,40,e020,0.531
2,40,e021,0.4827
2,40,e022,0.5033
2,40,e023,0.5333
2,40,e024,0.5407
2,41,e001,0.6528
2,41,e002,0.6314
2,41,e003,0.6098
2,41,e004,0.6434
2,41,e005,0.5862
2,41,e006,0.6575
2,41,e007,0.4286
2,41,e008,0.4781
2,41,e009,0.5096
2,41,e010,0.4304
2,41,e011,0.4946
2,41,e012,0.449
2,41,e013,0.4126
2,41,e014,0.5141
2,41,e015,0.5102
2,41,e016,0.4611
2,41,e017,0.526
2,41,e018,0.5131
2,41,e019,0.4817
2,41,e020,0.4846
2,41,e021,0.4216
2,41,e022,0.461
2,41,e023,0.4945
2,41,e024,0.4536
2,42,e001,0.6093
2,42,e002,0.5315
2,42,e003,0.6566
2,42,e004,0.6304
2,42,e005,0.6854
2,42,e006,0.6232
2,42,e007,0.4839
2,42,e008,0.5275
2,42,e009,0.5188
2,42,e010,0.4877
2,42,e011,0.4731
2,42,e012,0.4881
2,42,e013,0.4325
2,42,e014,0.4508
2,42,e015,0.4847
2,42,e016,0.5408
2,42,e017,0.5272
2,42,e018,0.447
2,42,e019,0.4533
2,42,e020,0.4691
2,42,e021,0.521
2,42,e022,0.4863
2,42,e023,0.5386
2,42,e024,0.5385
2,43,e001,0.612
2,43,e002,0.6483
2,43,e003,0.5919
2,43,e004,0.5975
2,43,e005,0.6153
2,43,e006,0.6895
2,43,e007,0.4397
2,43,e008,0.4974
2,43,e009,0.5018
2,43,e010,0.4674
2,43,e011,0.4578
2,43,e012,0.511
2,43,e013,0.5482
2,43,e014,0.5447
2,43,e015,0.4443
2,43,e016,0.4857
2,43,e017,0.4687
2,43,e018,0.5169
2,43,e019,0.5487
2,43,e020,0.5254
2,43,e021,0.4366
2,43,e022,0.489
2,43,e023,0.4887
2,43,e024,0.4917
2,44,e001,0.5617
2,44,e002,0.5676
2,44,e003,0.5899
2,44,e004,0.6001
2,44,e005,0.5934
2,44,e006,0.5895
2,44,e007,0.3768
2,44,e008,0.3905
2,44,e009,0.398
2,44,e010,0.4049
2,44,e011,0.4705
2,44,e012,0.4791
2,44,e013,0.506
2,44,e014,0.4331
2,44,e015,0.3865
2,44,e016,0.4878
2,44,e017,0.4278
2,44,e018,0.4505
2,44,e019,0.4672
2,44,e020,0.4941
2,44,e021,0.4494
2,44,e022,0.4655
2,44,e023,0.4072
2,44,e024,0.3992
2,45,e001,0.5905
2,45,e002,0.5996
2,45,e003,0.5773
2,45,e004,0.6616
2,45,e005,0.6332
2,45,e006,0.5928
2,45,e007,0.4546
2,45,e008,0.5511
2,45,e009,0.4898
2,45,e010,0.4274
2,45,e011,0.457
2,45,e012,0.4921
2,45,e013,0.4736
2,45,e014,0.4873
2,45,e015,0.4684
2,45,e016,0.4506
2,45,e017,0.4632
2,45,e018,0.5204
2,45,e019,0.5151
2,45,e020,0.4563
2,45,e021,0.4557
2,45,e022,0.4652
2,45,e023,0.5251
2,45,e024,0.5317
2,46,e001,0.579
2,46,e002,0.5752
2,46,e003,0.5769
2,46,e004,0.6011
2,46,e005,0.6166
2,46,e006,0.5977
2,46,e007,0.5152
2,46,e008,0.4159
2,46,e009,0.4734
2,46,e010,0.4797
2,46,e011,0.4939
2,46,e012,0.5007
2,46,e013,0.4248
2,46,e014,0.4793
2,46,e015,0.4805
2,46,e016,0.457
2,46,e017,0.4727
2,46,e018,0.5048
2,46,e019,0.4943
2,46,e020,0.4053
2,46,e021,0.4091
2,46,e022,0.4557
2,46,e023,0.4217
2,46,e024,0.4143
2,47,e001,0.6459
2,47,e002,0.6184
2,47,e003,0.6354
2,47,e004,0.6361
2,47,e005,0.616
2,47,e006,0.6427
2,47,e007,0.5637
2,47,e008,0.4589
2,47,e009,0.523
2,47,e010,0.545
2,47,e011,0.4736
2,47,e012,0.5769
2,47,e013,0.5107
2,47,e014,0.4935
2,47,e015,0.5651
2,47,e016,0.5305
2,47,e017,0.4948
2,47,e018,0.5005
2,47,e019,0.542
2,47,e020,0.5511
2,47,e021,0.4901
2,47,e022,0.4953
2,47,e023,0.5017
2,47,e024,0.5044
2,48,e001,0.5879
2,48,e002,0.5258
2,48,e003,0.6376
2,48,e004,0.624
2,48,e005,0.6092
2,48,e006,0.5646
2,48,e007,0.4761
2,48,e008,0.4483
2,48,e009,0.5043
2,48,e010,0.4245
2,48,e011,0.4191
2,48,e012,0.4206
2,48,e013,0.494
2,48,e014,0.4763
2,48,e015,0.4106
2,48,e016,0.4902
2,48,e017,0.4643
2,48,e018,0.373
2,48,e019,0.4425
2,48,e020,0.4344
