seed,time_s,link_id,utilization
1,10,e005,0.542
1,10,e006,0.4903
1,10,e007,0.4072
1,10,e008,0.4828
1,10,e009,0.3681
1,10,e010,0.4249
1,10,e011,0.4176
1,10,e012,0.4333
1,10,e013,0.4397
1,10,e014,0.4047
1,10,e015,0.4603
1,10,e016,0.4217
1,10,e017,0.4031
1,10,e018,0.434
1,10,e019,0.4673
1,10,e020,0.4247
1,10,e021,0.4096
1,10,e022,0.4402
1,10,e023,0.4663
1,10,e024,0.4673
1,11,e001,0.5953
1,11,e002,0.6053
1,11,e003,0.5945
1,11,e004,0.5234
1,11,e005,0.6049
1,11,e006,0.5401
1,11,e007,0.4173
1,11,e008,0.404
1,11,e009,0.3914
1,11,e010,0.4072
1,11,e011,0.4063
1,11,e012,0.4363
1,11,e013,0.4269
1,11,e014,0.4507
1,11,e015,0.4208
1,11,e016,0.4333
1,11,e017,0.4245
1,11,e018,0.4364
1,11,e019,0.4273
1,11,e020,0.4324
1,11,e021,0.4774
1,11,e022,0.4563
1,11,e023,0.4665
1,11,e024,0.4229
1,12,e001,0.5513
1,12,e002,0.6007
1,12,e003,0.5337
1,12,e004,0.5423
1,12,e005,0.524
1,12,e006,0.5614
1,12,e007,0.3914
1,12,e008,0.4294
1,12,e009,0.417
1,12,e010,0.4426
1,12,e011,0.4677
1,12,e012,0.4971
1,12,e013,0.4213
1,12,e014,0.3783
1,12,e015,0.44
1,12,e016,0.355
1,12,e017,0.465
1,12,e018,0.4066
1,12,e019,0.4434
1,12,e020,0.4093
1,12,e021,0.4185
1,12,e022,0.4409
1,12,e023,0.4384
1,12,e024,0.3823
1,13,e001,0.5801
1,13,e002,0.5524
1,13,e003,0.5385
1,13,e004,0.5708
1,13,e005,0.6036
1,13,e006,0.5457
1,13,e007,0.3786
1,13,e008,0.4325
1,13,e009,0.4552
1,13,e010,0.4012
1,13,e011,0.4444
1,13,e012,0.3887
1,13,e013,0.4346
1,13,e014,0.4232
1,13,e015,0.4111
1,13,e016,0.4532
1,13,e017,0.3955
1,13,e018,0.4601
1,13,e019,0.4599
1,13,e020,0.4348
1,13,e021,0.4655
1,13,e022,0.4633
1,13,e023,0.3985
1,13,e024,0.46
1,14,e001,0.5612
1,14,e002,0.6233
1,14,e003,0.5666
1,14,e004,0.5665
1,14,e005,0.5236
1,14,e006,0.6415
1,14,e007,0.4466
1,14,e008,0.4124
1,14,e009,0.3843
1,14,e010,0.4255
1,14,e011,0.4703
1,14,e012,0.4443
1,14,e013,0.4345
1,14,e014,0.4041
1,14,e015,0.5179
1,14,e016,0.4718
1,14,e017,0.4908
1,14,e018,0.4736
1,14,e019,0.4121
1,14,e020,0.4834
1,14,e021,0.4449
1,14,e022,0.4962
1,14,e023,0.421
1,14,e024,0.4302
1,15,e001,0.6146
1,15,e002,0.5659
1,15,e003,0.6189
1,15,e004,0.5818
1,15,e005,0.563
1,15,e006,0.6456
1,15,e007,0.4941
1,15,e008,0.4682
1,15,e009,0.4284
1,15,e010,0.451
1,15,e011,0.4544
1,15,e012,0.4318
1,15,e013,0.52
1,15,e014,0.416
1,15,e015,0.5038
1,15,e016,0.509
1,15,e017,0.4904
1,15,e018,0.4143
1,15,e019,0.4297
1,15,e020,0.4918
1,15,e021,0.4803
1,15,e022,0.4581
1,15,e023,0.4941
1,15,e024,0.4548
1,16,e001,0.4934
1,16,e002,0.497
1,16,e003,0.5862
1,16,e004,0.5925
1,16,e005,0.4792
1,16,e006,0.5991
1,16,e007,0.3815
1,16,e008,0.4118
1,16,e009,0.4276
1,16,e010,0.43
1,16,e011,0.395
1,16,e012,0.414
1,16,e013,0.4519
1,16,e014,0.3989
1,16,e015,0.341
1,16,e016,0.3961
1,16,e017,0.3544
1,16,e018,0.4433
1,16,e019,0.4259
1,16,e020,0.4288
1,16,e021,0.3544
1,16,e022,0.4284
1,16,e023,0.4244
1,16,e024,0.4415
1,17,e001,0.5307
1,17,e002,0.536
1,17,e003,0.5261
1,17,e004,0.5398
1,17,e005,0.5923
1,17,e006,0.6062
1,17,e007,0.4708
1,17,e008,0.398
1,17,e009,0.39
1,17,e010,0.4171
1,17,e011,0.4347
1,17,e012,0.4238
1,17,e013,0.415
1,17,e014,0.4219
1,17,e015,0.4291
1,17,e016,0.4618
1,17,e017,0.3869
1,17,e018,0.4293
1,17,e019,0.4962
1,17,e020,0.4388
1,17,e021,0.4141
1,17,e022,0.4262
1,17,e023,0.3939
1,17,e024,0.5001
1,18,e001,0.5791
1,18,e002,0.5409
1,18,e003,0.5527
1,18,e004,0.5898
1,18,e005,0.5841
1,18,e006,0.5137
1,18,e007,0.4612
1,18,e008,0.4792
1,18,e009,0.436
1,18,e010,0.4141
1,18,e011,0.4416
1,18,e012,0.3955
1,18,e013,0.4266
1,18,e014,0.4013
1,18,e015,0.4125
1,18,e016,0.3889
1,18,e017,0.4265
1,18,e018,0.3984
1,18,e019,0.3975
1,18,e020,0.4966
1,18,e021,0.4107
1,18,e022,0.4712
1,18,e023,0.4014
1,18,e024,0.4237
1,19,e001,0.5935
1,19,e002,0.5713
1,19,e003,0.5397
1,19,e004,0.6301
1,19,e005,0.5645
1,19,e006,0.603
1,19,e007,0.4728
1,19,e008,0.4272
1,19,e009,0.4656
1,19,e010,0.4352
1,19,e011,0.4555
1,19,e012,0.4896
1,19,e013,0.5076
1,19,e014,0.4629
1,19,e015,0.3958
1,19,e016,0.5056
1,19,e017,0.4652
1,19,e018,0.4629
1,19,e019,0.4085
1,19,e020,0.4566
1,19,e021,0.4168
1,19,e022,0.4449
1,19,e023,0.4629
1,19,e024,0.4539
1,20,e001,0.7804
1,20,e002,0.7449
1,20,e003,0.7494
1,20,e004,0.8222
1,20,e005,0.7918
1,20,e006,0.7627
1,20,e007,0.4681
1,20,e008,0.4543
1,20,e009,0.4493
1,20,e010,0.4981
1,20,e011,0.4697
1,20,e012,0.4137
1,20,e013,0.416
1,20,e014,0.4547
1,20,e015,0.4743
1,20,e016,0.4373
1,20,e017,0.4077
1,20,e018,0.4805
1,20,e019,0.413
1,20,e020,0.4096
1,20,e021,0.493
1,20,e022,0.4899
1,20,e023,0.3855
1,20,e024,0.4169
1,21,e001,0.7836
1,21,e002,0.8027
1,21,e003,0.7706
1,21,e004,0.7946
1,21,e005,0.7694
1,21,e006,0.8254
1,21,e007,0.4767
1,21,e008,0.5157
1,21,e009,0.4618
1,21,e010,0.4478
1,21,e011,0.4154
1,21,e012,0.4786
1,21,e013,0.4623
1,21,e014,0.4192
1,21,e015,0.4163
1,21,e016,0.4728
1,21,e017,0.4048
1,21,e018,0.4362
1,21,e019,0.4807
1,21,e020,0.4428
1,21,e021,0.4913
1,21,e022,0.4358
1,21,e023,0.448
1,21,e024,0.4512
1,22,e001,0.8823
1,22,e002,0.8227
1,22,e003,0.8105
1,22,e004,0.7652
1,22,e005,0.826
1,22,e006,0.834
1,22,e007,0.5238
1,22,e008,0.4822
1,22,e009,0.4424
1,22,e010,0.522
1,22,e011,0.492
1,22,e012,0.5249
1,22,e013,0.5367
1,22,e014,0.5073
1,22,e015,0.5403
1,22,e016,0.5375
1,22,e017,0.4635
1,22,e018,0.4831
1,22,e019,0.4701
1,22,e020,0.533
1,22,e021,0.4737
1,22,e022,0.5131
1,22,e023,0.4894
1,22,e024,0.5171
1,23,e001,0.7728
1,23,e002,0.8027
1,23,e003,0.8194
1,23,e004,0.7893
1,23,e005,0.7999
1,23,e006,0.7693
1,23,e007,0.422
1,23,e008,0.4352
1,23,e009,0.4215
1,23,e010,0.4591
1,23,e011,0.406
1,23,e012,0.466
1,23,e013,0.4915
1,23,e014,0.4544
1,23,e015,0.3995
1,23,e016,0.4715
1,23,e017,0.4737
1,23,e018,0.4071
1,23,e019,0.4465
1,23,e020,0.4925
1,23,e021,0.4743
1,23,e022,0.4198
1,23,e023,0.4567
1,23,e024,0.4606
1,24,e001,0.7354
1,24,e002,0.7914
1,24,e003,0.7888
1,24,e004,0.8322
1,24,e005,0.7115
1,24,e006,0.7863
1,24,e007,0.5023
1,24,e008,0.3967
1,24,e009,0.4891
1,24,e010,0.4736
1,24,e011,0.4379
1,24,e012,0.3722
1,24,e013,0.45
1,24,e014,0.4031
1,24,e015,0.4771
1,24,e016,0.4143
1,24,e017,0.4651
1,24,e018,0.4248
1,24,e019,0.4143
1,24,e020,0.5013
1,24,e021,0.4714
1,24,e022,0.4602
1,24,e023,0.4574
1,24,e024,0.3867
1,25,e001,0.7927
1,25,e002,0.8353
1,25,e003,0.7936
1,25,e004,0.8217
1,25,e005,0.8159
1,25,e006,0.7956
1,25,e007,0.4395
1,25,e008,0.5121
1,25,e009,0.4617
1,25,e010,0.4925
1,25,e011,0.4918
1,25,e012,0.5097
1,25,e013,0.4398
1,25,e014,0.4816
1,25,e015,0.5263
1,25,e016,0.4164
1,25,e017,0.4635
1,25,e018,0.4435
1,25,e019,0.4182
1,25,e020,0.4188
1,25,e021,0.4706
1,25,e022,0.4579
1,25,e023,0.4475
1,25,e024,0.465
1,26,e001,0.8156
1,26,e002,0.8282
1,26,e003,0.8086
1,26,e004,0.8634
1,26,e005,0.8086
1,26,e006,0.7772
1,26,e007,0.5017
1,26,e008,0.513
1,26,e009,0.4493
1,26,e010,0.5348
1,26,e011,0.4651
1,26,e012,0.4212
1,26,e013,0.4569
1,26,e014,0.4648
1,26,e015,0.5071
1,26,e016,0.5067
1,26,e017,0.4647
1,26,e018,0.4883
1,26,e019,0.4149
1,26,e020,0.5155
1,26,e021,0.5126
1,26,e022,0.4218
1,26,e023,0.4617
1,26,e024,0.4612
1,27,e001,0.8248
1,27,e002,0.8625
1,27,e003,0.8829
1,27,e004,0.8124
1,27,e005,0.7952
1,27,e006,0.8424
1,27,e007,0.5334
1,27,e008,0.4949
1,27,e009,0.5213
1,27,e010,0.5223
1,27,e011,0.471
1,27,e012,0.534
1,27,e013,0.4419
1,27,e014,0.4694
1,27,e015,0.457
1,27,e016,0.5642
1,27,e017,0.5129
1,27,e018,0.506
1,27,e019,0.5229
1,27,e020,0.4463
1,27,e021,0.4991
1,27,e022,0.4333
1,27,e023,0.4899
1,27,e024,0.4652
1,28,e001,0.7778
1,28,e002,0.7901
1,28,e003,0.8724
1,28,e004,0.8178
1,28,e005,0.8449
1,28,e006,0.8445
1,28,e007,0.4894
1,28,e008,0.4841
1,28,e009,0.4713
1,28,e010,0.5051
1,28,e011,0.5223
1,28,e012,0.4575
1,28,e013,0.5426
1,28,e014,0.5004
1,28,e015,0.5262
1,28,e016,0.5267
1,28,e017,0.5041
1,28,e018,0.4316
1,28,e019,0.4556
1,28,e020,0.4842
1,28,e021,0.4706
1,28,e022,0.5256
1,28,e023,0.5167
1,28,e024,0.4437
1,29,e001,0.834
1,29,e002,0.8685
1,29,e003,0.8216
1,29,e004,0.8047
1,29,e005,0.8457
1,29,e006,0.7934
1,29,e007,0.5355
1,29,e008,0.4648
1,29,e009,0.457
1,29,e010,0.4755
1,29,e011,0.4637
1,29,e012,0.4528
1,29,e013,0.4809
1,29,e014,0.5305
1,29,e015,0.5325
1,29,e016,0.4778
1,29,e017,0.51
1,29,e018,0.5005
1,29,e019,0.5411
1,29,e020,0.5046
1,29,e021,0.4501
1,29,e022,0.505
1,29,e023,0.5287
1,29,e024,0.4903
1,30,e001,0.7901
1,30,e002,0.8502
1,30,e003,0.8141
1,30,e004,0.8437
1,30,e005,0.8264
1,30,e006,0.8586
1,30,e007,0.4567
1,30,e008,0.4948
1,30,e009,0.5094
1,30,e010,0.4913
1,30,e011,0.4327
1,30,e012,0.4447
1,30,e013,0.4165
1,30,e014,0.5088
1,30,e015,0.4309
1,30,e016,0.4448
1,30,e017,0.5215
1,30,e018,0.4283
1,30,e019,0.42
1,30,e020,0.4821
1,30,e021,0.5198
1,30,e022,0.455
1,30,e023,0.4714
1,30,e024,0.4957
1,31,e001,0.851
1,31,e002,0.8477
1,31,e003,0.8551
1,31,e004,0.8792
1,31,e005,0.8538
1,31,e006,0.884
1,31,e007,0.5442
1,31,e008,0.485
1,31,e009,0.5489
1,31,e010,0.4645
1,31,e011,0.4821
1,31,e012,0.4876
1,31,e013,0.5198
1,31,e014,0.5086
1,31,e015,0.5372
1,31,e016,0.5168
1,31,e017,0.4735
1,31,e018,0.4656
1,31,e019,0.5275
1,31,e020,0.4855
1,31,e021,0.5145
1,31,e022,0.5602
1,31,e023,0.515
1,31,e024,0.4772
1,32,e001,0.8105
1,32,e002,0.8205
1,32,e003,0.8489
1,32,e004,0.7423
1,32,e005,0.7705
1,32,e006,0.7684
1,32,e007,0.4458
1,32,e008,0.3876
1,32,e009,0.4279
1,32,e010,0.4859
1,32,e011,0.4938
1,32,e012,0.4839
1,32,e013,0.4228
1,32,e014,0.4044
1,32,e015,0.4812
1,32,e016,0.4089
1,32,e017,0.4445
1,32,e018,0.4361
1,32,e019,0.44
1,32,e020,0.4434
1,32,e021,0.4142
1,32,e022,0.4129
1,32,e023,0.5
1,32,e024,0.4726
1,33,e001,0.8537
1,33,e002,0.7903
1,33,e003,0.811
1,33,e004,0.7904
1,33,e005,0.8437
1,33,e006,0.8561
1,33,e007,0.4495
1,33,e008,0.5046
1,33,e009,0.4835
1,33,e010,0.4497
1,33,e011,0.4409
1,33,e012,0.5176
1,33,e013,0.4727
1,33,e014,0.4727
1,33,e015,0.4817
1,33,e016,0.5634
1,33,e017,0.448
1,33,e018,0.5199
1,33,e019,0.4619
1,33,e020,0.4898
1,33,e021,0.4688
1,33,e022,0.4505
1,33,e023,0.442
1,33,e024,0.4588
1,34,e001,0.8191
1,34,e002,0.8196
1,34,e003,0.7862
1,34,e004,0.813
1,34,e005,0.8002
1,34,e006,0.8091
1,34,e007,0.4432
1,34,e008,0.5165
1,34,e009,0.4991
1,34,e010,0.4495
1,34,e011,0.5367
1,34,e012,0.4569
1,34,e013,0.4893
1,34,e014,0.5115
1,34,e015,0.5135
1,34,e016,0.4721
1,34,e017,0.5075
1,34,e018,0.5625
1,34,e019,0.4961
1,34,e020,0.463
1,34,e021,0.4509
1,34,e022,0.4644
1,34,e023,0.5094
1,34,e024,0.4491
1,35,e001,0.803
1,35,e002,0.7728
1,35,e003,0.7501
1,35,e004,0.7891
1,35,e005,0.7762
1,35,e006,0.8012
1,35,e007,0.473
1,35,e008,0.4181
1,35,e009,0.429
1,35,e010,0.3818
1,35,e011,0.4347
1,35,e012,0.437
1,35,e013,0.4491
1,35,e014,0.4678
1,35,e015,0.4595
1,35,e016,0.4155
1,35,e017,0.4438
1,35,e018,0.4059
1,35,e019,0.4334
1,35,e020,0.4408
1,35,e021,0.4259
1,35,e022,0.394
1,35,e023,0.4571
1,35,e024,0.5061
1,36,e001,0.7468
1,36,e002,0.7643
1,36,e003,0.7914
1,36,e004,0.8254
1,36,e005,0.8374
1,36,e006,0.7889
1,36,e007,0.4704
1,36,e008,0.4656
1,36,e009,0.4349
1,36,e010,0.4388
1,36,e011,0.4741
1,36,e012,0.4286
1,36,e013,0.5171
1,36,e014,0.4826
1,36,e015,0.4763
1,36,e016,0.4458
1,36,e017,0.4458
1,36,e018,0.5389
1,36,e019,0.505
1,36,e020,0.4608
1,36,e021,0.4782
1,36,e022,0.4866
1,36,e023,0.4153
1,36,e024,0.4073
1,37,e001,0.7467
1,37,e002,0.7776
1,37,e003,0.8274
1,37,e004,0.7758
1,37,e005,0.7449
1,37,e006,0.7381
1,37,e007,0.4623
1,37,e008,0.4903
1,37,e009,0.5157
1,37,e010,0.4393
1,37,e011,0.4551
1,37,e012,0.4453
1,37,e013,0.5037
1,37,e014,0.5072
1,37,e015,0.5435
1,37,e016,0.4509
1,37,e017,0.429
1,37,e018,0.4327
1,37,e019,0.442
1,37,e020,0.4191
1,37,e021,0.4732
1,37,e022,0.4597
1,37,e023,0.4755
1,37,e024,0.4542
1,38,e001,0.5929
1,38,e002,0.6546
1,38,e003,0.6546
1,38,e004,0.6341
1,38,e005,0.5919
1,38,e006,0.6012
1,38,e007,0.488
1,38,e008,0.4963
1,38,e009,0.4749
1,38,e010,0.5228
1,38,e011,0.4609
1,38,e012,0.468
1,38,e013,0.4361
1,38,e014,0.514
1,38,e015,0.4795
1,38,e016,0.4265
1,38,e017,0.4833
1,38,e018,0.5195
1,38,e019,0.4905
1,38,e020,0.4589
1,38,e021,0.4315
1,38,e022,0.4841
1,38,e023,0.5041
1,38,e024,0.4674
1,39,e001,0.5591
1,39,e002,0.6698
1,39,e003,0.6092
1,39,e004,0.6465
1,39,e005,0.5773
1,39,e006,0.6026
1,39,e007,0.4689
1,39,e008,0.4981
1,39,e009,0.4306
1,39,e010,0.502
1,39,e011,0.4876
1,39,e012,0.4977
1,39,e013,0.4622
1,39,e014,0.4138
1,39,e015,0.5008
1,39,e016,0.5165
1,39,e017,0.4288
1,39,e018,0.5018
1,39,e019,0.5065
1,39,e020,0.4566
1,39,e021,0.5051
1,39,e022,0.4814
1,39,e023,0.5345
1,39,e024,0.4168
1,40,e001,0.6474
1,40,e002,0.6537
1,40,e003,0.6102
1,40,e004,0.6428
1,40,e005,0.5924
1,40,e006,0.6212
1,40,e007,0.4805
1,40,e008,0.487
1,40,e009,0.5193
1,40,e010,0.4577
1,40,e011,0.4377
1,40,e012,0.4738
1,40,e013,0.4643
1,40,e014,0.4741
1,40,e015,0.4833
1,40,e016,0.5305
1,40,e017,0.5017
1,40,e018,0.4658
1,40,e019,0.5321
1,40,e020,0.5247
1,40,e021,0.4344
1,40,e022,0.5004
1,40,e023,0.4739
1,40,e024,0.4855
1,41,e001,0.6285
1,41,e002,0.639
1,41,e003,0.5482
1,41,e004,0.615
1,41,e005,0.6572
1,41,e006,0.6558
1,41,e007,0.4861
1,41,e008,0.517
1,41,e009,0.4326
1,41,e010,0.4639
1,41,e011,0.4728
1,41,e012,0.4802
1,41,e013,0.4405
1,41,e014,0.4952
1,41,e015,0.4596
1,41,e016,0.4808
1,41,e017,0.5221
1,41,e018,0.4907
1,41,e019,0.4444
1,41,e020,0.4458
1,41,e021,0.4682
1,41,e022,0.4945
1,41,e023,0.4568
1,41,e024,0.469
1,42,e001,0.5893
1,42,e002,0.6748
1,42,e003,0.655
1,42,e004,0.6468
1,42,e005,0.6917
1,42,e006,0.662
1,42,e007,0.5371
1,42,e008,0.4969
1,42,e009,0.4587
1,42,e010,0.4719
1,42,e011,0.4957
1,42,e012,0.5512
1,42,e013,0.4536
1,42,e014,0.5249
1,42,e015,0.4741
1,42,e016,0.4733
1,42,e017,0.455
1,42,e018,0.5275
1,42,e019,0.4735
1,42,e020,0.5186
1,42,e021,0.5118
1,42,e022,0.5388
1,42,e023,0.5398
1,42,e024,0.4968
1,43,e001,0.6598
1,43,e002,0.6606
1,43,e003,0.6466
1,43,e004,0.6086
1,43,e005,0.6168
1,43,e006,0.6858
1,43,e007,0.4896
1,43,e008,0.5003
1,43,e009,0.4518
1,43,e010,0.4722
1,43,e011,0.5057
1,43,e012,0.5451
1,43,e013,0.4558
1,43,e014,0.5546
1,43,e015,0.4795
1,43,e016,0.5134
1,43,e017,0.5366
1,43,e018,0.5475
1,43,e019,0.4671
1,43,e020,0.5214
1,43,e021,0.5032
1,43,e022,0.5538
1,43,e023,0.5338
1,43,e024,0.5265
1,44,e001,0.5515
1,44,e002,0.58
1,44,e003,0.5497
1,44,e004,0.6284
1,44,e005,0.5541
1,44,e006,0.6302
1,44,e007,0.491
1,44,e008,0.4749
1,44,e009,0.5167
1,44,e010,0.4427
1,44,e011,0.4846
1,44,e012,0.4548
1,44,e013,0.3929
1,44,e014,0.4077
1,44,e015,0.4344
1,44,e016,0.4747
1,44,e017,0.4457
1,44,e018,0.4517
1,44,e019,0.471
1,44,e020,0.4059
1,44,e021,0.4587
1,44,e022,0.433
1,44,e023,0.4595
1,44,e024,0.4383
1,45,e001,0.6176
1,45,e002,0.5918
1,45,e003,0.6512
1,45,e004,0.6685
1,45,e005,0.6067
1,45,e006,0.6177
1,45,e007,0.5403
1,45,e008,0.471
1,45,e009,0.5175
1,45,e010,0.5207
1,45,e011,0.4683
1,45,e012,0.4551
1,45,e013,0.511
1,45,e014,0.5041
1,45,e015,0.4525
1,45,e016,0.5612
1,45,e017,0.5325
1,45,e018,0.5374
1,45,e019,0.4426
1,45,e020,0.5455
1,45,e021,0.5512
1,45,e022,0.4697
1,45,e023,0.5158
1,45,e024,0.4458
1,46,e001,0.6263
1,46,e002,0.5948
1,46,e003,0.6167
1,46,e004,0.637
1,46,e005,0.5716
1,46,e006,0.566
1,46,e007,0.4728
1,46,e008,0.4835
1,46,e009,0.4542
1,46,e010,0.4378
1,46,e011,0.4903
1,46,e012,0.4974
1,46,e013,0.5057
1,46,e014,0.5189
1,46,e015,0.4637
1,46,e016,0.435
1,46,e017,0.4959
1,46,e018,0.4203
1,46,e019,0.446
1,46,e020,0.4017
1,46,e021,0.4215
1,46,e022,0.5302
1,46,e023,0.4868
1,46,e024,0.5068
1,47,e001,0.604
1,47,e002,0.642
1,47,e003,0.6402
1,47,e004,0.5959
1,47,e005,0.6342
1,47,e006,0.5936
1,47,e007,0.4861
1,47,e008,0.4411
1,47,e009,0.4913
1,47,e010,0.466
1,47,e011,0.52
1,47,e012,0.4546
1,47,e013,0.4486
1,47,e014,0.4734
1,47,e015,0.4451
1,47,e016,0.4738
1,47,e017,0.4898
1,47,e018,0.4731
1,47,e019,0.4629
1,47,e020,0.5623
1,47,e021,0.5197
1,47,e022,0.4727
1,47,e023,0.5177
1,47,e024,0.4501
1,48,e001,0.6351
1,48,e002,0.6691
1,48,e003,0.5922
1,48,e004,0.6454
1,48,e005,0.5904
1,48,e006,0.6025
1,48,e007,0.4442
1,48,e008,0.4562
1,48,e009,0.4525
1,48,e010,0.484
1,48,e011,0.5076
1,48,e012,0.4971
1,48,e013,0.4895
1,48,e014,0.4497
1,48,e015,0.462
1,48,e016,0.546
1,48,e017,0.508
1,48,e018,0.4481
1,48,e019,0.4592
1,48,e020,0.448
1,48,e021,0.5197
1,48,e022,0.5234
