seed,time_s,link_id,utilization
4,31,e023,0.5121
4,31,e024,0.5002
4,32,e001,0.8216
4,32,e002,0.7814
4,32,e003,0.7509
4,32,e004,0.8031
4,32,e005,0.7885
4,32,e006,0.782
4,32,e007,0.4478
4,32,e008,0.4804
4,32,e009,0.4063
4,32,e010,0.4305
4,32,e011,0.4267
4,32,e012,0.4486
4,32,e013,0.4488
4,32,e014,0.4332
4,32,e015,0.4764
4,32,e016,0.4272
4,32,e017,0.4694
4,32,e018,0.4519
4,32,e019,0.4742
4,32,e020,0.4498
4,32,e021,0.5239
4,32,e022,0.4143
4,32,e023,0.4902
4,32,e024,0.4764
4,33,e001,0.8424
4,33,e002,0.817
4,33,e003,0.7885
4,33,e004,0.8579
4,33,e005,0.8691
4,33,e006,0.8244
4,33,e007,0.5074
4,33,e008,0.4655
4,33,e009,0.5152
4,33,e010,0.4795
4,33,e011,0.5027
4,33,e012,0.4523
4,33,e013,0.529
4,33,e014,0.4731
4,33,e015,0.4881
4,33,e016,0.5411
4,33,e017,0.4335
4,33,e018,0.4891
4,33,e019,0.4687
4,33,e020,0.4459
4,33,e021,0.5184
4,33,e022,0.5577
4,33,e023,0.474
4,33,e024,0.4779
4,34,e001,0.841
4,34,e002,0.8606
4,34,e003,0.8014
4,34,e004,0.8306
4,34,e005,0.8307
4,34,e006,0.8221
4,34,e007,0.5511
4,34,e008,0.5548
4,34,e009,0.5463
4,34,e010,0.4987
4,34,e011,0.5199
4,34,e012,0.467
4,34,e013,0.5553
4,34,e014,0.5289
4,34,e015,0.4881
4,34,e016,0.4592
4,34,e017,0.4755
4,34,e018,0.5519
4,34,e019,0.5066
4,34,e020,0.5165
4,34,e021,0.5685
4,34,e022,0.5019
4,34,e023,0.5206
4,34,e024,0.4715
4,35,e001,0.8285
4,35,e002,0.838
4,35,e003,0.7889
4,35,e004,0.7854
4,35,e005,0.8247
4,35,e006,0.8148
4,35,e007,0.5414
4,35,e008,0.5471
4,35,e009,0.4919
4,35,e010,0.4612
4,35,e011,0.5392
4,35,e012,0.5318
4,35,e013,0.5423
4,35,e014,0.5228
4,35,e015,0.5234
4,35,e016,0.5447
4,35,e017,0.5172
4,35,e018,0.5473
4,35,e019,0.523
4,35,e020,0.4518
4,35,e021,0.4389
4,35,e022,0.5101
4,35,e023,0.4731
4,35,e024,0.5149
4,36,e001,0.8318
4,36,e002,0.7381
4,36,e003,0.7563
4,36,e004,0.788
4,36,e005,0.7626
4,36,e006,0.7877
4,36,e007,0.4384
4,36,e008,0.4219
4,36,e009,0.475
4,36,e010,0.5078
4,36,e011,0.4319
4,36,e012,0.4331
4,36,e013,0.411
4,36,e014,0.482
4,36,e015,0.4863
4,36,e016,0.4355
4,36,e017,0.5121
4,36,e018,0.4868
4,36,e019,0.4249
4,36,e020,0.4953
4,36,e021,0.4965
4,36,e022,0.4872
4,36,e023,0.4901
4,36,e024,0.4752
4,37,e001,0.8226
4,37,e002,0.7645
4,37,e003,0.7757
4,37,e004,0.8165
4,37,e005,0.7871
4,37,e006,0.768
4,37,e007,0.4674
4,37,e008,0.4733
4,37,e009,0.5076
4,37,e010,0.4629
4,37,e011,0.4854
4,37,e012,0.4206
4,37,e013,0.4233
4,37,e014,0.45
4,37,e015,0.463
4,37,e016,0.4296
4,37,e017,0.4888
4,37,e018,0.4368
4,37,e019,0.4592
4,37,e020,0.4843
4,37,e021,0.5193
4,37,e022,0.4379
4,37,e023,0.5065
4,37,e024,0.4406
4,38,e001,0.5865
4,38,e002,0.5802
4,38,e003,0.5702
4,38,e004,0.6037
4,38,e005,0.6243
4,38,e006,0.616
4,38,e007,0.4618
4,38,e008,0.4395
4,38,e009,0.4496
4,38,e010,0.4997
4,38,e011,0.5098
4,38,e012,0.4956
4,38,e013,0.4583
4,38,e014,0.4115
4,38,e015,0.4557
4,38,e016,0.4869
4,38,e017,0.4843
4,38,e018,0.458
4,38,e019,0.446
4,38,e020,0.485
4,38,e021,0.4502
4,38,e022,0.4722
4,38,e023,0.4723
4,38,e024,0.4837
4,39,e001,0.6124
4,39,e002,0.666
4,39,e003,0.5749
4,39,e004,0.6383
4,39,e005,0.5844
4,39,e006,0.6736
4,39,e007,0.5092
4,39,e008,0.4702
4,39,e009,0.4609
4,39,e010,0.5104
4,39,e011,0.4536
4,39,e012,0.5206
4,39,e013,0.5027
4,39,e014,0.5144
4,39,e015,0.4153
4,39,e016,0.4369
4,39,e017,0.4821
4,39,e018,0.4617
4,39,e019,0.5403
4,39,e020,0.5137
4,39,e021,0.5069
4,39,e022,0.4734
4,39,e023,0.5194
4,39,e024,0.4771
4,40,e001,0.6525
4,40,e002,0.6676
4,40,e003,0.678
4,40,e004,0.6748
4,40,e005,0.6177
4,40,e006,0.6802
4,40,e007,0.4906
4,40,e008,0.4394
4,40,e009,0.498
4,40,e010,0.4671
4,40,e011,0.5401
4,40,e012,0.5551
4,40,e013,0.5145
4,40,e014,0.5123
4,40,e015,0.4759
4,40,e016,0.5272
4,40,e017,0.4586
4,40,e018,0.5132
4,40,e019,0.4776
4,40,e020,0.4762
4,40,e021,0.5085
4,40,e022,0.5447
4,40,e023,0.4871
4,40,e024,0.4926
4,41,e001,0.6509
4,41,e002,0.6584
4,41,e003,0.6312
4,41,e004,0.7254
4,41,e005,0.6932
4,41,e006,0.6499
4,41,e007,0.4862
4,41,e008,0.4679
4,41,e009,0.5691
4,41,e010,0.4713
4,41,e011,0.486
4,41,e012,0.4793
4,41,e013,0.4936
4,41,e014,0.5095
4,41,e015,0.5175
4,41,e016,0.4675
4,41,e017,0.4711
4,41,e018,0.5045
4,41,e019,0.5434
4,41,e020,0.5302
4,41,e021,0.5726
4,41,e022,0.5459
4,41,e023,0.5211
4,41,e024,0.5698
4,42,e001,0.5737
4,42,e002,0.6389
4,42,e003,0.6292
4,42,e004,0.5913
4,42,e005,0.5551
4,42,e006,0.5857
4,42,e007,0.4332
4,42,e008,0.4638
4,42,e009,0.4754
4,42,e010,0.4111
4,42,e011,0.4253
4,42,e012,0.5132
4,42,e013,0.4585
4,42,e014,0.4413
4,42,e015,0.5283
4,42,e016,0.5221
4,42,e017,0.4308
4,42,e018,0.488
4,42,e019,0.5048
4,42,e020,0.5091
4,42,e021,0.5297
4,42,e022,0.4169
4,42,e023,0.5032
4,42,e024,0.4477
4,43,e001,0.6216
4,43,e002,0.634
4,43,e003,0.5749
4,43,e004,0.6001
4,43,e005,0.655
4,43,e006,0.6838
4,43,e007,0.5436
4,43,e008,0.4968
4,43,e009,0.4659
4,43,e010,0.4349
4,43,e011,0.4914
4,43,e012,0.5663
4,43,e013,0.4715
4,43,e014,0.4443
4,43,e015,0.5065
4,43,e016,0.4716
4,43,e017,0.4617
4,43,e018,0.5294
4,43,e019,0.4699
4,43,e020,0.512
4,43,e021,0.4978
4,43,e022,0.46
4,43,e023,0.5368
4,43,e024,0.4441
4,44,e001,0.593
4,44,e002,0.5703
4,44,e003,0.6053
4,44,e004,0.573
4,44,e005,0.5956
4,44,e006,0.5556
4,44,e007,0.4915
4,44,e008,0.4559
4,44,e009,0.4889
4,44,e010,0.4899
4,44,e011,0.4932
4,44,e012,0.4919
4,44,e013,0.4482
4,44,e014,0.5091
4,44,e015,0.4512
4,44,e016,0.4609
4,44,e017,0.4576
4,44,e018,0.5398
4,44,e019,0.4518
4,44,e020,0.5107
4,44,e021,0.4972
4,44,e022,0.4783
4,44,e023,0.4331
4,44,e024,0.4876
4,45,e001,0.591
4,45,e002,0.6271
4,45,e003,0.6074
4,45,e004,0.6132
4,45,e005,0.6089
4,45,e006,0.6842
4,45,e007,0.4827
4,45,e008,0.459
4,45,e009,0.5363
4,45,e010,0.5471
4,45,e011,0.4558
4,45,e012,0.5184
4,45,e013,0.523
4,45,e014,0.5257
4,45,e015,0.525
4,45,e016,0.5005
4,45,e017,0.4298
4,45,e018,0.5494
4,45,e019,0.5233
4,45,e020,0.502
4,45,e021,0.5391
4,45,e022,0.5386
4,45,e023,0.4381
4,45,e024,0.5715
4,46,e001,0.6342
4,46,e002,0.6721
4,46,e003,0.6159
4,46,e004,0.6499
4,46,e005,0.6331
4,46,e006,0.5703
4,46,e007,0.478
4,46,e008,0.4699
4,46,e009,0.5335
4,46,e010,0.5251
4,46,e011,0.4769
4,46,e012,0.4385
4,46,e013,0.4978
4,46,e014,0.4546
4,46,e015,0.4567
4,46,e016,0.495
4,46,e017,0.4582
4,46,e018,0.4567
4,46,e019,0.4769
4,46,e020,0.4486
4,46,e021,0.4493
4,46,e022,0.5296
4,46,e023,0.4558
4,46,e024,0.5118
4,47,e001,0.5896
4,47,e002,0.6145
4,47,e003,0.5904
4,47,e004,0.5527
4,47,e005,0.6575
4,47,e006,0.5441
4,47,e007,0.4709
4,47,e008,0.4964
4,47,e009,0.4532
4,47,e010,0.5269
4,47,e011,0.511
4,47,e012,0.5163
4,47,e013,0.4504
4,47,e014,0.4984
4,47,e015,0.5059
4,47,e016,0.4425
4,47,e017,0.4725
4,47,e018,0.4719
4,47,e019,0.4427
4,47,e020,0.5392
4,47,e021,0.5022
4,47,e022,0.4565
4,47,e023,0.4281
4,47,e024,0.4624
4,48,e001,0.619
4,48,e002,0.5905
4,48,e003,0.6129
4,48,e004,0.6143
4,48,e005,0.5784
4,48,e006,0.5999
4,48,e007,0.4167
4,48,e008,0.4607
4,48,e009,0.4633
4,48,e010,0.4759
4,48,e011,0.4253
4,48,e012,0.4637
4,48,e013,0.4027
4,48,e014,0.511
4,48,e015,0.4411
4,48,e016,0.4809
4,48,e017,0.4498
4,48,e018,0.4793
4,48,e019,0.5444
4,48,e020,0.5182
4,48,e021,0.5044
